dataset,seed,batch_size,model_kind,backend,scope,clock,median_ms_per_scene,amortized_ms_per_tile,tiles_per_second,p95_ms_per_scene,checkpoint_sha256
HongHu,0,16,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,12772.69399096258,7.216211294329141,138.57687354385672,15319.863718177658,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,16,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,12772.6884765625,7.21620817884887,138.57693337216332,15318.0609375,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,16,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,12831.462188973092,7.249413666086492,137.9421903702507,13951.037050795276,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,16,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,12831.484375,7.2494262005649714,137.94195186400637,13949.29296875,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,32,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,6535.848470986821,3.6925697576196725,270.8141120249618,7078.393537190277,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,32,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,6533.6728515625,3.6913405941031074,270.90428924317996,7077.7166015625,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,32,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,6337.239612999838,3.5803613632767446,279.3014164036226,6903.846982587129,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,32,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,6337.23095703125,3.580356472899011,279.3017978989955,6903.8244140625,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,64,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,3318.6644660308957,1.87495167572367,533.3470792595402,3629.808247811161,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,64,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,3318.620361328125,1.8749267578125,533.3541674805006,3629.777880859375,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,64,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,3676.276250043884,2.0769922316632115,481.46545025795365,3901.7412430257536,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
HongHu,0,64,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,3676.26025390625,2.0769831942973163,481.4675452096373,3901.738525390625,5ce51ac37b486b6f3b09015710137842f851f4c5e665a99e357bcf9aef1c5441
Houston,0,1,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,299175.6375419791,113.32410512953753,8.82424792904324,310305.9992581955,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,1,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,299176.625,113.32447916666666,8.824218803858757,310288.59375,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,1,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,305452.51987100346,115.70171207234979,8.642914457261332,320880.50209997455,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,1,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,305447.875,115.69995265151515,8.643045887944055,320877.6625,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,2,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,160227.1582899848,60.69210541287303,16.476607512579324,170257.40402317606,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,2,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,160228.4375,60.69258996212121,16.476475968880365,170255.059375,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,2,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,159879.29929897655,60.560340643551726,16.512456656838122,164684.8010581918,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,2,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,159878.734375,60.56012665719697,16.51251500282587,164683.959375,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,4,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,74838.4534069919,28.347899017799964,35.27598286462389,79053.85028719902,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,4,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,74837.4140625,28.347505326704546,35.276472778645456,79051.51875,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,4,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,85112.53996903542,32.23959847311948,31.01775603172519,86509.4524189597,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,4,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,85111.4453125,32.23918383049242,31.01815496502059,86508.51406249999,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,8,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,43809.28285699338,16.594425324618705,60.261201002028514,46075.00092199771,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,8,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,43808.83984375,16.594257516571968,60.261810388403525,46074.5296875,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,8,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,43267.78205798473,16.389311385600276,61.01537620907029,46170.50193597097,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,8,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,43267.35546875,16.38914979876894,61.01597778275932,46168.557812499996,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,16,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,21312.22090596566,8.072810949229417,123.87258989329537,22294.42739817314,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,16,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,21311.9765625,8.072718394886364,123.87401010215427,22294.183593750004,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,16,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,21769.65350896353,8.246080874607397,121.2697298518323,22275.934465008322,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,16,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,21769.419921875,8.24599239464962,121.2710310827895,22273.928906250003,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,32,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,10858.574717014562,4.113096483717637,243.1258308572782,11736.728495801799,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,32,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,10858.4033203125,4.113031560724432,243.129668526995,11734.821679687499,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,32,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,10885.422943043523,4.123266266304364,242.52617595232053,11573.061289591715,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,32,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,10885.2919921875,4.123216663707386,242.52909355989334,11572.944726562499,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,64,fixed,integer_lut_wide_gpu_reference,model_only,wall_clock,4066.602285951376,1.5403796537694605,649.1906054152959,5351.85206416063,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,64,fixed,integer_lut_wide_gpu_reference,model_only,cuda_events,4066.537353515625,1.540355058149858,649.2009713663771,5351.728613281251,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,64,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,wall_clock,4127.161949989386,1.563318920450525,639.6647458931892,4330.812639184296,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
Houston,0,64,fixed,integer_lut_wide_gpu_reference,full_gpu_pipeline,cuda_events,4127.0966796875,1.5632941968513259,639.6748622326672,4330.7447265625,38efcfa11ea0518f882fbb9611c2a196bea7fc8e637e2fceec5c8b56bcb651dc
