core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/state,0,0,8192,6.263912275612241e-05,1.252366042368534e-12,0.03961702562494558,2.9797490797272425e-08,7.646377289565724e-09,5.622438432413663e-06
blk0_spa/c_readout,0,0,512,5.808474035090982e-06,1.850153308711291e-13,0.019524956894092203,6.967323775558532e-08,1.1344675849787074e-08,3.0782849319367197e-06
blk0_spa/d_path,0,0,512,0.0,0.0,19.599686747829104,0.0,0.0,0.0
blk0_spa/readout,0,0,512,5.808474035206429e-06,1.8501533086783514e-13,20.30128124513268,6.967323773476863e-08,1.1344675850012557e-08,9.546455104215166e-08
blk0_spa/state,1,0,8192,8.574573796270685e-05,2.3487531710044166e-12,0.09743740089475561,5.624588891471258e-08,1.0467009028650739e-08,4.909710042360202e-06
blk0_spa/c_readout,1,0,512,7.758579847537887e-06,3.115508055352376e-13,0.050215021536517634,8.724026650955632e-08,1.5153476264722436e-08,2.490850216025671e-06
blk0_spa/d_path,1,0,512,0.0,0.0,20.64604419461655,0.0,0.0,0.0
blk0_spa/readout,1,0,512,7.758579847688259e-06,3.115508055329831e-13,21.816304306066026,8.724026651085737e-08,1.515347626501613e-08,1.195016351648991e-07
blk0_spa/state,2,0,8192,0.00010299493311276792,3.2862583764703213e-12,0.14057941562894322,7.951320680978265e-08,1.2572623670992177e-08,4.83492772283564e-06
blk0_spa/c_readout,2,0,512,8.614043806490518e-06,3.82124891947958e-13,0.0638805418041703,1.0771145464091858e-07,1.6824304309551794e-08,2.4457855172314317e-06
blk0_spa/d_path,2,0,512,0.0,0.0,19.802729859819763,0.0,0.0,0.0
blk0_spa/readout,2,0,512,8.614043806569604e-06,3.821248919548974e-13,21.128268770193564,1.0771145464438803e-07,1.6824304309706258e-08,1.344840278901335e-07
blk0_spa/state,3,0,8192,0.00011689931172669165,4.193338912056304e-12,0.17632759215429217,9.904039007657814e-08,1.4269935513512165e-08,4.876630421580685e-06
blk0_spa/c_readout,3,0,512,9.557426326642146e-06,4.4814464646083414e-13,0.07250325157022787,1.1568857471912913e-07,1.866684829422294e-08,2.486167382534357e-06
blk0_spa/d_path,3,0,512,0.0,0.0,20.64037259680481,0.0,0.0,0.0
blk0_spa/readout,3,0,512,9.557426326648827e-06,4.481446464456861e-13,22.000691634521143,1.156885747199965e-07,1.866684829423599e-08,1.4272200539818065e-07
blk0_spa/state,4,0,8192,0.00013159678669657794,5.273185665557902e-12,0.2167880488532057,1.174163183435134e-07,1.606406087604711e-08,4.931952248825038e-06
blk0_spa/c_readout,4,0,512,1.0513409043156238e-05,5.600002791626629e-13,0.08606926529614219,1.624636654768384e-07,2.0534002037414528e-08,2.5507627953369095e-06
blk0_spa/d_path,4,0,512,0.0,0.0,21.354254381556466,0.0,0.0,0.0
