core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/c_readout,28,0,512,0.007511139078088234,4.848728863180347e-07,0.4224474027887957,0.00018681259700769996,1.4670193511891082e-05,0.0010713407580304347
blk0_spa/d_path,28,0,512,0.0,0.0,21.06355941653428,0.0,0.0,0.0
blk0_spa/readout,28,0,512,0.0075111390780886085,4.848728863180948e-07,25.513870254082004,0.0001868125970077017,1.4670193511891813e-05,0.0001378560334641774
blk0_spa/state,29,0,8192,0.04494525233091593,1.554026584057004e-06,0.7921153215860026,0.00017985336138859765,5.486480997426261e-06,0.0014006673816034825
blk0_spa/c_readout,29,0,512,0.007244800886282284,4.434047577263886e-07,0.390228409275332,0.0001786974632709392,1.4150001731020085e-05,0.001065959569113618
blk0_spa/d_path,29,0,512,0.0,0.0,22.31887209411092,0.0,0.0,0.0
blk0_spa/readout,29,0,512,0.0072448008862828275,4.4340475772643426e-07,26.60731617027589,0.00017869746327103808,1.4150001731021148e-05,0.0001290920921272334
blk0_spa/state,30,0,8192,0.0457061011434812,1.635271044733329e-06,0.8215079981552224,0.00019444849079484558,5.579358049741357e-06,0.0014108764208449578
blk0_spa/c_readout,30,0,512,0.007202145752392773,4.4829698257514206e-07,0.3958970914470803,0.00020424415382715513,1.4066690922642135e-05,0.0010641228092238466
blk0_spa/d_path,30,0,512,0.0,0.0,22.28570189192031,0.0,0.0,0.0
blk0_spa/readout,30,0,512,0.007202145752392703,4.482969825750877e-07,26.651952430327107,0.0002042441538271378,1.4066690922641998e-05,0.00012969355451150134
blk0_spa/state,31,0,8192,0.04664176350392982,1.719640327311749e-06,0.8336605462536116,0.0002018665831263148,5.693574646475808e-06,0.0014362306358377086
blk0_spa/c_readout,31,0,512,0.007333863694165449,4.4116242159786694e-07,0.40943793955804014,0.0001577992282810227,1.4323952527666892e-05,0.0010380187885089707
blk0_spa/d_path,31,0,512,0.0,0.0,21.760598310917437,0.0,0.0,0.0
blk0_spa/readout,31,0,512,0.007333863694165459,4.411624215979512e-07,26.19157703065443,0.00015779922828107473,1.4323952527666912e-05,0.0001297831861043631
blk0_spa/state,32,0,8192,0.047569894143199475,1.7968286430771689e-06,0.8633634473980067,0.0002117867159790003,5.80687184365228e-06,0.0014426351250468802
blk0_spa/c_readout,32,0,512,0.008433637678517977,6.216031540266592e-07,0.5169088408657114,0.0002213661943917932,1.6471948590855424e-05,0.0010966034923617853
blk0_spa/d_path,32,0,512,0.0,0.0,23.24811986190666,0.0,0.0,0.0
blk0_spa/readout,32,0,512,0.008433637678518157,6.216031540266825e-07,28.28170285101683,0.00022136619439183658,1.6471948590855776e-05,0.00014825311499715394
blk0_spa/state,33,0,8192,0.04904662592614777,1.898847513794834e-06,0.9428051495897155,0.0002201317067702848,5.9871369538754606e-06,0.001419168856862047
blk0_spa/c_readout,33,0,512,0.0078073288389755285,5.27706842085918e-07,0.4562716392887078,0.00025291560958987623,1.5248689138624079e-05,0.0010754361356890877
blk0_spa/d_path,33,0,512,0.0,0.0,26.748111844093046,0.0,0.0,0.0
blk0_spa/readout,33,0,512,0.007807328838974911,5.277068420858312e-07,31.808975558276927,0.00025291560958984327,1.5248689138622873e-05,0.00012880167812106462
blk0_spa/state,34,0,8192,0.049809897275525906,1.984311160767652e-06,0.9333580429566238,0.00022275326072279666,6.080309726016346e-06,0.0014580779771627987
blk0_spa/c_readout,34,0,512,0.007484604601452366,5.206655091598022e-07,0.4153984301097289,0.00024939945523339,1.4618368362211652e-05,0.0011195589836885081
blk0_spa/d_path,34,0,512,0.0,0.0,23.928453266797874,0.0,0.0,0.0
blk0_spa/readout,34,0,512,0.0074846046014523816,5.206655091597901e-07,28.27639399913871,0.00024939945523339,1.4618368362211683e-05,0.000135696108291446
blk0_spa/state,35,0,8192,0.05032961944084196,2.0678881968427327e-06,0.8983829591298855,0.0002255113622590156,6.143752373149653e-06,0.0015171648573942182
blk0_spa/c_readout,35,0,512,0.00801627104930992,5.713532401043052e-07,0.40421030453854734,0.00019798086608650498,1.5656779393183436e-05,0.0011889091156086992
blk0_spa/d_path,35,0,512,0.0,0.0,20.63763992213509,0.0,0.0,0.0
blk0_spa/readout,35,0,512,0.00801627104930969,5.713532401042574e-07,24.87159917755611,0.00019798086608652232,1.565677939318299e-05,0.0001515655473492482
blk0_spa/state,36,0,8192,0.051332247239815325,2.1711646873048526e-06,0.9095562346197441,0.0002297808230930752,6.266143461891519e-06,0.0015450111068955569
blk0_spa/c_readout,36,0,512,0.008165504676961055,5.943910348476438e-07,0.42411635235583944,0.00021853822593539442,1.594825132218956e-05,0.0011838416530483436
blk0_spa/d_path,36,0,512,0.0,0.0,21.35083424315258,0.0,0.0,0.0
blk0_spa/readout,36,0,512,0.00816550467696087,5.943910348476708e-07,25.922540186897937,0.00021853822593542738,1.59482513221892e-05,0.00015142491793717876
blk0_spa/state,37,0,8192,0.052655446894638885,2.2881086798145505e-06,0.9088454303239979,0.00023452845654987724,6.427666857255723e-06,0.001586694478059003
blk0_spa/c_readout,37,0,512,0.008847841674960376,7.069385629351265e-07,0.4510541535198942,0.00023422806951705136,1.7280940771406985e-05,0.001251919756817264
blk0_spa/d_path,37,0,512,0.0,0.0,20.65795456735004,0.0,0.0,0.0
blk0_spa/readout,37,0,512,0.008847841674960291,7.069385629350672e-07,25.370491893884896,0.00023422806951700625,1.728094077140682e-05,0.00016692692475128666
