core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/state,0,0,8192,0.0,0.0,0.03961702562494558,0.0,0.0,0.0
blk0_spa/c_readout,0,0,512,0.0,0.0,0.019524956894092203,0.0,0.0,0.0
blk0_spa/d_path,0,0,512,0.0,0.0,19.599686747829104,0.0,0.0,0.0
blk0_spa/readout,0,0,512,0.0,0.0,20.30128124513268,0.0,0.0,0.0
blk0_spa/state,1,0,8192,9.010969443414463e-08,1.1909379211314348e-17,0.09743740089475561,5.669788250006746e-10,1.0999718558855545e-11,1.1055584710848801e-08
blk0_spa/c_readout,1,0,512,6.040289463588288e-09,6.972429916814953e-19,0.050215021536517634,3.9813686375511637e-10,1.1797440358570875e-11,3.726277997907465e-09
blk0_spa/d_path,1,0,512,0.0,0.0,20.64604419461655,0.0,0.0,0.0
blk0_spa/readout,1,0,512,6.040289711653745e-09,6.972429617237491e-19,21.816304306066026,3.9813685681622246e-10,1.1797440843073721e-11,1.7877281475990945e-10
blk0_spa/state,2,0,8192,1.8669531754449724e-07,4.174062481604708e-17,0.14057941562894322,8.798751970073848e-10,2.278995575494351e-11,1.723132231365183e-08
blk0_spa/c_readout,2,0,512,1.287415853135391e-08,2.963092435598787e-18,0.0638805418041703,7.581292815750373e-10,2.5144840881550605e-11,6.8106459539742465e-09
blk0_spa/d_path,2,0,512,0.0,0.0,19.802729859819763,0.0,0.0,0.0
blk0_spa/readout,2,0,512,1.2874158549297456e-08,2.9630923172598423e-18,21.128268770193564,7.581292815750373e-10,2.5144840916596593e-11,3.744903531699195e-10
blk0_spa/state,3,0,8192,2.7796846169578756e-07,8.502865157047609e-17,0.17632759215429217,1.3507510249199939e-09,3.393169698434907e-11,2.1959503036581043e-08
blk0_spa/c_readout,3,0,512,2.2725249462401443e-08,7.81712933432884e-18,0.07250325157022787,1.3230964102106668e-09,4.438525285625282e-11,1.0383527244503063e-08
blk0_spa/d_path,3,0,512,0.0,0.0,20.64037259680481,0.0,0.0,0.0
blk0_spa/readout,3,0,512,2.2725249377156048e-08,7.817129309744772e-18,22.000691634521143,1.3230964102106668e-09,4.4385252689757905e-11,5.96081277370063e-10
blk0_spa/state,4,0,8192,3.701891301847343e-07,1.4683943923929947e-16,0.2167880488532057,1.826546615346647e-09,4.51891028057537e-11,2.6025776167068304e-08
blk0_spa/c_readout,4,0,512,3.448545863071918e-08,1.6306193796606948e-17,0.08606926529614219,1.6059485130615059e-09,6.73544113881234e-11,1.3764240485087933e-08
blk0_spa/d_path,4,0,512,0.0,0.0,21.354254381556466,0.0,0.0,0.0
blk0_spa/readout,4,0,512,3.448545844929828e-08,1.63061938041962e-17,22.94095735994758,1.6059485408170815e-09,6.73544110337857e-11,8.430833859022512e-10
blk0_spa/state,5,0,8192,4.7655237549704587e-07,2.4546313778967734e-16,0.25713068814187234,2.6276096437571894e-09,5.817289739954173e-11,3.089699088435643e-08
blk0_spa/c_readout,5,0,512,4.680338833410381e-08,3.2159393952024535e-17,0.09768221164951155,2.3035439666863056e-09,9.141286784004651e-11,1.8144549335321815e-08
blk0_spa/d_path,5,0,512,0.0,0.0,19.42005197100493,0.0,0.0,0.0
blk0_spa/readout,5,0,512,4.6803388101705076e-08,3.215939368472103e-17,21.171599474941,2.3035439666863056e-09,9.141286738614273e-11,1.2324720848301038e-09
blk0_spa/state,6,0,8192,5.826014547364796e-07,3.811446192872539e-16,0.29049888793925616,3.778654361630274e-09,7.111834164263667e-11,3.6222019451070126e-08
blk0_spa/c_readout,6,0,512,6.11381678570993e-08,5.913885343481645e-17,0.12264890329446745,3.3672673954709964e-09,1.1941048409589706e-10,2.1958598378734403e-08
blk0_spa/d_path,6,0,512,0.0,0.0,19.925150315259224,0.0,0.0,0.0
blk0_spa/readout,6,0,512,6.113816754812878e-08,5.913885289793054e-17,21.9067134232979,3.367267353837633e-09,1.1941048349243903e-10,1.6430388581393005e-09
blk0_spa/state,7,0,8192,6.929758772229678e-07,5.434368304697063e-16,0.3205391969286241,5.1023390651439016e-09,8.459178188756931e-11,4.1175033581980864e-08
blk0_spa/c_readout,7,0,512,7.779608540441292e-08,9.102965687189283e-17,0.14386931266993047,3.816449434257407e-09,1.51945479305494e-10,2.5154018063689265e-08
blk0_spa/d_path,7,0,512,0.0,0.0,19.947836659745874,0.0,0.0,0.0
blk0_spa/readout,7,0,512,7.779608522603456e-08,9.102965639891783e-17,22.081899293440735,3.816449378746256e-09,1.5194547895709875e-10,2.0303608903329373e-09
blk0_spa/state,8,0,8192,7.989077467432618e-07,7.434385907581009e-16,0.34992302031318034,6.472857430606105e-09,9.752291830362083e-11,4.609313986986381e-08
blk0_spa/c_readout,8,0,512,9.656826276819485e-08,1.3850192622714414e-16,0.17121157574811993,5.433652083830509e-09,1.8860988821913056e-10,2.8442079404714377e-08
blk0_spa/d_path,8,0,512,0.0,0.0,21.99698339613629,0.0,0.0,0.0
blk0_spa/readout,8,0,512,9.656826328668743e-08,1.3850192708919992e-16,24.342439691128767,5.433652194852812e-09,1.8860988923181138e-10,2.3853156452232326e-09
blk0_spa/state,9,0,8192,8.987117818323414e-07,9.606959424485092e-16,0.38666085310244236,7.916278924047226e-09,1.0970602805570574e-10,4.984572025707284e-08
blk0_spa/c_readout,9,0,512,1.186320178898221e-07,1.9961057465955408e-16,0.16741710747454566,6.019424583780797e-09,2.3170315994105878e-10,3.452962448633028e-08
blk0_spa/d_path,9,0,512,0.0,0.0,23.60929712934275,0.0,0.0,0.0
blk0_spa/readout,9,0,512,1.1863201836893442e-07,1.996105757219463e-16,25.94375685190905,6.019424569903009e-09,2.3170316087682505e-10,2.773801258815771e-09
blk0_spa/state,10,0,8192,9.961542115072183e-07,1.1332800085789161e-15,0.4135354361194033,6.676190683618799e-09,1.2160085589687723e-10,5.234946512030244e-08
blk0_spa/c_readout,10,0,512,1.2924445290294248e-07,2.17749396079046e-16,0.17612328503061453,5.777701331255436e-09,2.5243057207605954e-10,3.5161718358196486e-08
blk0_spa/d_path,10,0,512,0.0,0.0,21.897678985775233,0.0,0.0,0.0
blk0_spa/readout,10,0,512,1.2924445290512444e-07,2.177493960468883e-16,24.330654980320595,5.777701372888799e-09,2.5243057208032117e-10,2.9915866011469746e-09
blk0_spa/state,11,0,8192,1.0920797169343214e-06,1.3723310100532177e-15,0.43235072711194406,7.723047770746838e-09,1.3331051232108415e-10,5.6339286375952355e-08
blk0_spa/c_readout,11,0,512,1.44029020256139e-07,2.70933680955509e-16,0.22179145808596415,5.986101253574461e-09,2.813066801877715e-10,3.495095852463451e-08
blk0_spa/d_path,11,0,512,0.0,0.0,21.330571144239713,0.0,0.0,0.0
blk0_spa/readout,11,0,512,1.4402902069445483e-07,2.7093368093401937e-16,24.12205075066101,5.986101281330036e-09,2.813066810438571e-10,3.351385491965712e-09
blk0_spa/state,12,0,8192,1.1771978788517889e-06,1.596335894441751e-15,0.46169166418153496,9.161721575834392e-09,1.43700912945775e-10,5.880119102036708e-08
blk0_spa/c_readout,12,0,512,1.5772271739031397e-07,2.9887129060427547e-16,0.2019982285455496,5.882256071121361e-09,3.0805218240295697e-10,3.84652287112842e-08
blk0_spa/d_path,12,0,512,0.0,0.0,21.074249489703263,0.0,0.0,0.0
blk0_spa/readout,12,0,512,1.5772271731019143e-07,2.9887128902204246e-16,23.821246568630325,5.88225601561021e-09,3.0805218224646763e-10,3.542092155321798e-09
blk0_spa/state,13,0,8192,1.2883485036828226e-06,1.8607923910074412e-15,0.5052286609940163,7.690358280743048e-09,1.5726910445346955e-10,6.068829982692201e-08
