core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/state,0,0,8192,0.003634182551554663,5.818787423317749e-09,0.03961702562494558,6.338684158401636e-06,4.436257997503251e-07,0.00038324395429830164
blk0_spa/c_readout,0,0,512,0.0007068139729089238,2.8500661864280385e-09,0.019524956894092203,9.179598451342086e-06,1.3804960408377418e-06,0.0003820607562155236
blk0_spa/d_path,0,0,512,7.876672984963307e-07,3.918577603391115e-15,19.599686747829104,1.047371789297813e-08,1.5384126923756458e-09,1.4139682602038301e-08
blk0_spa/readout,0,0,512,0.0007067247956126059,2.849342358940232e-09,20.30128124513268,9.178621936500875e-06,1.380321866430871e-06,1.1847060146550841e-05
blk0_spa/state,1,0,8192,0.006456815830316878,1.829142878542058e-08,0.09743740089475561,9.065056029211593e-06,7.881855261617283e-07,0.0004332723451886518
blk0_spa/c_readout,1,0,512,0.001203235722883619,8.36991317546678e-09,0.050215021536517634,1.545223610179003e-05,2.3500697712570685e-06,0.00040826640987279386
blk0_spa/d_path,1,0,512,8.233689747783046e-07,4.136022739283356e-15,20.64604419461655,1.280121075808438e-08,1.6081425288638762e-09,1.415379928445202e-08
blk0_spa/readout,1,0,512,0.0012031656385184763,8.368599014767554e-09,21.816304306066026,1.545120214485607e-05,2.349932887731399e-06,1.958555073096699e-05
blk0_spa/state,2,0,8192,0.008437304544558169,3.23499693596439e-08,0.14057941562894322,1.375778634012505e-05,1.0299444024118859e-06,0.0004797070156306138
blk0_spa/c_readout,2,0,512,0.0014173217254965435,1.1690472560973267e-08,0.0638805418041703,1.8319757133569313e-05,2.7682064951104366e-06,0.0004277910930417837
blk0_spa/d_path,2,0,512,7.760850966320731e-07,3.7924799972237275e-15,19.802729859819763,9.309971460425004e-09,1.5157912043595179e-09,1.3838821827604686e-08
blk0_spa/readout,2,0,512,0.001417288088828098,1.1689542637374246e-08,21.128268770193564,1.8326739612162246e-05,2.7681407984923788e-06,2.352159691427884e-05
blk0_spa/state,3,0,8192,0.010223986598790744,5.214457387058756e-08,0.17632759215429217,2.2111347184787435e-05,1.2480452391101982e-06,0.0005438065357293275
blk0_spa/c_readout,3,0,512,0.001528820835948207,1.565532039824393e-08,0.07250325157022787,2.7039591980004916e-05,2.985978195211342e-06,0.00046467813555324457
blk0_spa/d_path,3,0,512,7.938590407263746e-07,4.1461800753492546e-15,20.64037259680481,1.3964957190637506e-08,1.5505059389187004e-09,1.4173115089307912e-08
blk0_spa/readout,3,0,512,0.001528796351103912,1.565477051597597e-08,22.000691634521143,2.705355693721767e-05,2.985930373249828e-06,2.6675046543219702e-05
blk0_spa/state,4,0,8192,0.012189903895576011,7.850777497398593e-08,0.2167880488532057,2.655985101052919e-05,1.488025377877931e-06,0.0006017812695314589
blk0_spa/c_readout,4,0,512,0.001788913324859844,2.17254573386055e-08,0.08606926529614219,2.971597471117856e-05,3.4939713376168827e-06,0.0005024124765908547
blk0_spa/d_path,4,0,512,7.994174673342513e-07,4.227003140628771e-15,21.354254381556466,1.1637464325531255e-08,1.5613622408872097e-09,1.4069351479584343e-08
blk0_spa/readout,4,0,512,0.0017889302895294805,2.1725792102362475e-08,22.94095735994758,2.9708216401636012e-05,3.4940044717372665e-06,3.077386475720349e-05
blk0_spa/state,5,0,8192,0.01386602665892301,1.040405676955426e-07,0.25713068814187234,2.8852455276968903e-05,1.6926302073880627e-06,0.0006360985426508452
blk0_spa/c_readout,5,0,512,0.0019591137334015367,2.5945019681421086e-08,0.09768221164951155,3.238660791801988e-05,3.826394010549876e-06,0.0005153701493085202
blk0_spa/d_path,5,0,512,7.603819724977257e-07,3.7267329101021575e-15,19.42005197100493,1.0085802415460421e-08,1.4851210400346204e-09,1.3852843898573608e-08
blk0_spa/readout,5,0,512,0.0019591457140704567,2.5945356649622915e-08,21.171599474941,3.239436622759495e-05,3.826456472793861e-06,3.500684630132546e-05
blk0_spa/state,6,0,8192,0.015763399845257972,1.3761386799409973e-07,0.29049888793925616,3.54747964058477e-05,1.9242431451730923e-06,0.0006882700376538917
blk0_spa/c_readout,6,0,512,0.002304239565125592,3.699056558068301e-08,0.12264890329446745,3.917686305290966e-05,4.500467900635922e-06,0.0005491786577024049
blk0_spa/d_path,6,0,512,7.703819751014862e-07,3.901695284022631e-15,19.925150315259224,1.047371789297813e-08,1.5046522951200902e-09,1.3993484502236427e-08
blk0_spa/readout,6,0,512,0.0023042614025498382,3.699148685651473e-08,21.9067134232979,3.9167165165943096e-05,4.500510551855153e-06,4.1092473190063154e-05
blk0_spa/state,7,0,8192,0.01758481975821124,1.7645713374034164e-07,0.3205391969286241,4.1625980618422397e-05,2.1465844431410203e-06,0.0007419575150334552
blk0_spa/c_readout,7,0,512,0.0026206008176336134,5.0786757583124e-08,0.14386931266993047,5.2397223586601524e-05,5.118360971940651e-06,0.0005941432383137217
blk0_spa/d_path,7,0,512,7.808422406441196e-07,3.9849338975768346e-15,19.947836659745874,1.2413295280566672e-08,1.525082501258046e-09,1.4133920986858976e-08
blk0_spa/readout,7,0,512,0.0026206536301274833,5.078786485399423e-08,22.081899293440735,5.238830153064811e-05,5.118464121342741e-06,4.7958077500791955e-05
blk0_spa/state,8,0,8192,0.019305728746494964,2.1462157610662104e-07,0.34992302031318034,4.6664976579767654e-05,2.3566563411248736e-06,0.0007831598829316292
blk0_spa/c_readout,8,0,512,0.0029694104720418488,6.020427058324164e-08,0.17121157574811993,4.931270880349781e-05,5.799629828206736e-06,0.0005929896145603724
blk0_spa/d_path,8,0,512,8.250504262008462e-07,4.428961846610579e-15,21.99698339613629,1.6680365533261465e-08,1.6114266136735278e-09,1.41895755940544e-08
blk0_spa/readout,8,0,512,0.002969396835378502,6.020460559472171e-08,24.342439691128767,4.930456257845606e-05,5.799603194098637e-06,4.973164289395815e-05
blk0_spa/state,9,0,8192,0.020940884128289847,2.559042843159342e-07,0.38666085310244236,4.95701536837841e-05,2.5562602695666318e-06,0.0008135301934425108
blk0_spa/c_readout,9,0,512,0.0030751703944714003,6.726780899818879e-08,0.16741710747454566,5.887968850090859e-05,6.006192176701954e-06,0.000633875146727023
blk0_spa/d_path,9,0,512,8.526640460360113e-07,4.76806344384889e-15,23.60929712934275,1.8619942920850008e-08,1.6653594649140846e-09,1.4211158517482388e-08
blk0_spa/readout,9,0,512,0.0030751580797016053,6.726805216893636e-08,25.94375685190905,5.8874257684249365e-05,6.006168124417198e-06,5.091995292135249e-05
blk0_spa/state,10,0,8192,0.02256786900180139,3.03692747411385e-07,0.4135354361194033,5.5701120299642224e-05,2.7548668215089587e-06,0.0008569605801861969
blk0_spa/c_readout,10,0,512,0.0033280214019898477,7.995461172620721e-08,0.17612328503061453,6.711482329988493e-05,6.500041800761421e-06,0.0006737726386567821
blk0_spa/d_path,10,0,512,8.27462992347705e-07,4.3119090922067355e-15,21.897678985775233,1.7456196488296882e-08,1.6161386569291114e-09,1.4032522770307664e-08
blk0_spa/readout,10,0,512,0.0033280039996024064,7.995522150832983e-08,24.330654980320595,6.712102994754776e-05,6.50000781172345e-06,5.732532363475959e-05
blk0_spa/state,11,0,8192,0.023686329871765575,3.4345675325532443e-07,0.43235072711194406,6.294558876000257e-05,2.8913976894245087e-06,0.0008912877411350253
blk0_spa/c_readout,11,0,512,0.003794750934556703,1.0991237386081256e-07,0.22179145808596415,7.386980276195745e-05,7.41162291905606e-06,0.0007039647059611657
blk0_spa/d_path,11,0,512,8.057404521366607e-07,4.321835277266772e-15,21.330571144239713,1.280121075808438e-08,1.5737118205794154e-09,1.4234193421972717e-08
blk0_spa/readout,11,0,512,0.003794769710467228,1.0991335337259139e-07,24.12205075066101,7.387600940961248e-05,7.4116595907563046e-06,6.750222925583294e-05
blk0_spa/state,12,0,8192,0.02486321036396599,3.9017133441023105e-07,0.46169166418153496,6.987470620370808e-05,3.035059858882567e-06,0.0009192881517462097
blk0_spa/c_readout,12,0,512,0.003658573504289344,1.0248336266289732e-07,0.2019982285455496,7.376359701394622e-05,7.145651375565125e-06,0.0007122835311481541
blk0_spa/d_path,12,0,512,8.077381981053122e-07,4.2690081481020234e-15,21.074249489703263,1.1249548848013546e-08,1.577613668174438e-09,1.4232704521681179e-08
blk0_spa/readout,12,0,512,0.0036585870358886155,1.024852535872279e-07,23.821246568630325,7.375234746509474e-05,7.145677804469952e-06,6.559163366207466e-05
blk0_spa/state,13,0,8192,0.02669410348346205,4.496383117861567e-07,0.5052286609940163,7.652412000379999e-05,3.258557554133551e-06,0.0009433821715206798
blk0_spa/c_readout,13,0,512,0.0042437067449624865,1.3298734675656926e-07,0.257567019063592,8.577428133969356e-05,8.288489736254857e-06,0.0007185550316650756
blk0_spa/d_path,13,0,512,8.168743903524955e-07,4.329416079400286e-15,21.957179155983106,1.2413295280566672e-08,1.5954577936572178e-09,1.4041916628787193e-08
blk0_spa/readout,13,0,512,0.0042436884951234845,1.3298728553824285e-07,25.210459286982694,8.576341970634171e-05,8.288454092038056e-06,7.262977217685894e-05
blk0_spa/state,14,0,8192,0.027929306333443843,5.012937842524715e-07,0.5337816447269803,8.33771380612182e-05,3.409339152031719e-06,0.0009690905130850003
blk0_spa/c_readout,14,0,512,0.004397946938680144,1.4472737332255337e-07,0.2633724635217058,8.666171506237306e-05,8.589740114609656e-06,0.0007412934402307688
blk0_spa/d_path,14,0,512,8.144036556245737e-07,4.1520100982854276e-15,21.057973777820074,1.1249548848013546e-08,1.5906321398917456e-09,1.4041739450330766e-08
blk0_spa/readout,14,0,512,0.004397891420597068,1.447276489683882e-07,24.29495056984762,8.665046551348254e-05,8.589631680853648e-06,7.718230488959055e-05
blk0_spa/state,15,0,8192,0.029441186790333928,5.590432861435771e-07,0.5774513041136159,9.306038261301403e-05,3.5938948718669346e-06,0.0009839318859510057
blk0_spa/c_readout,15,0,512,0.004703422703688965,1.6047946976818222e-07,0.3100034717881833,8.00649768430339e-05,9.18637246814251e-06,0.0007194928153778367
blk0_spa/d_path,15,0,512,8.183827890917428e-07,4.210196103340433e-15,21.632592159001018,1.4352872668155214e-08,1.5984038849448101e-09,1.3950728318677534e-08
blk0_spa/readout,15,0,512,0.004703377111808521,1.6047867510082623e-07,25.23825537541358,8.007195932163702e-05,9.186283421501017e-06,7.974050832565299e-05
blk0_spa/state,16,0,8192,0.030577866734378237,6.144541822201285e-07,0.5896789189910624,0.00010588976764919732,3.732649747848906e-06,0.0010207912794802146
blk0_spa/c_readout,16,0,512,0.004954803797376835,1.8915585155260786e-07,0.30898721555662767,0.0001192854529845893,9.677351166751632e-06,0.0007824194447313311
blk0_spa/d_path,16,0,512,8.049631681217306e-07,4.111877689309351e-15,21.12639384031489,1.7456196488296882e-08,1.5721936877377551e-09,1.3951066474090154e-08
blk0_spa/readout,16,0,512,0.004954728955868127,1.8915365134652124e-07,24.543625595217996,0.00011929204754768108,9.677204991929936e-06,8.778857629194166e-05
blk0_spa/state,17,0,8192,0.03173632541839449,6.733209345660606e-07,0.6494329356305535,0.00011626127238498207,3.8740631614251085e-06,0.001018225346966464
blk0_spa/c_readout,17,0,512,0.004987053638787885,1.897588593638825e-07,0.31934089924328135,0.00010174379588802004,9.740339138257589e-06,0.0007708568901776983
blk0_spa/d_path,17,0,512,8.462374498918734e-07,4.538292815340322e-15,24.108002193173498,1.551661910070834e-08,1.6528075193200653e-09,1.372036438927806e-08
blk0_spa/readout,17,0,512,0.004986998495894617,1.8975741296237245e-07,27.888527969581673,0.00010175233002851503,9.740231437294174e-06,8.248720336265626e-05
blk0_spa/state,18,0,8192,0.03309860619142043,7.328595760802008e-07,0.6462629116726747,0.00012147183701139309,4.040357201101127e-06,0.001064892496854177
blk0_spa/c_readout,18,0,512,0.004971098756194516,1.907004245785457e-07,0.28608657733132437,0.0001228379682255915,9.709177258192414e-06,0.00081644529193062
blk0_spa/d_path,18,0,512,8.075629658321759e-07,4.227060021877395e-15,21.949926428991038,1.2413295280566672e-08,1.5772714176409686e-09,1.3877226374341989e-08
blk0_spa/readout,18,0,512,0.004971071654467545,1.9069863601803353e-07,25.336518623074696,0.0001228278824231266,9.709124325131924e-06,8.67561604478001e-05
blk0_spa/state,19,0,8192,0.034060286446254175,7.950347411563087e-07,0.6406287020680456,0.00012542561354965918,4.1577498103337616e-06,0.0011140119694980346
blk0_spa/c_readout,19,0,512,0.005136858462155764,2.087333698542293e-07,0.2897533129092207,0.00011660473375778128,1.0032926683897977e-05,0.0008487538107139951
blk0_spa/d_path,19,0,512,7.832548067909784e-07,4.195136014656378e-15,21.24652848131379,1.3577041713119797e-08,1.5297945445136296e-09,1.4051705305739185e-08
blk0_spa/readout,19,0,512,0.00513684739547925,2.087323890123162e-07,24.572830453955294,0.00011661171623639222,1.003290506929541e-05,9.216527639199718e-05
blk0_spa/state,20,0,8192,0.03540771852560637,8.68554706448997e-07,0.6598641542295138,0.00012963574480238764,4.322231265332809e-06,0.0011472850133309165
blk0_spa/c_readout,20,0,512,0.005614807371021489,2.520050300782774e-07,0.314650595926383,0.00013132176152476187,1.0966420646526346e-05,0.000894932593577141
blk0_spa/d_path,20,0,512,7.720910577546647e-07,4.165097726821014e-15,21.14923487596934,1.0861633370495838e-08,1.5079903471770795e-09,1.403347637124691e-08
blk0_spa/readout,20,0,512,0.005614794453473566,2.520052741918085e-07,24.82179780684672,0.00013132951983430008,1.0966395416940559e-05,0.0001007600091534333
blk0_spa/state,21,0,8192,0.03654218889267121,9.430741052068271e-07,0.6717361301048013,0.0001338371244343061,4.460716417562404e-06,0.0011848777824525405
blk0_spa/c_readout,21,0,512,0.005988940258929637,2.8709004860911476e-07,0.3398068147967055,0.0001262030313638196,1.1697148943221948e-05,0.000919164044039366
blk0_spa/d_path,21,0,512,7.767907597155954e-07,3.9736604346489655e-15,20.035883863837668,1.2025379803048963e-08,1.5171694525695223e-09,1.4082868473728839e-08
blk0_spa/readout,21,0,512,0.005988952354477259,2.870913179470581e-07,23.839916589726787,0.0001262107896733422,1.1697172567338396e-05,0.00010973815739491585
blk0_spa/state,22,0,8192,0.03780590915658372,1.0197632156215992e-06,0.6916527978269743,0.00013705584069577045,4.614979145090786e-06,0.0012142429821611657
blk0_spa/c_readout,22,0,512,0.006354989467373825,3.2988875293215084e-07,0.3645232618390574,0.00015556258157898607,1.2412088803464501e-05,0.0009513079600061484
blk0_spa/d_path,22,0,512,8.099635326885846e-07,4.0252849534167125e-15,20.40127198967712,1.2025379803048963e-08,1.5819600247823917e-09,1.4046550729254682e-08
blk0_spa/readout,22,0,512,0.006355006204455062,3.298897585764813e-07,24.396726531786783,0.00015557072780403303,1.2412121493076293e-05,0.0001162836452353478
blk0_spa/state,23,0,8192,0.038728181676769065,1.094002279684546e-06,0.70192721952785,0.00013933754146967358,4.727561239839974e-06,0.001248426766727401
blk0_spa/c_readout,23,0,512,0.006266033606136691,3.15177021493616e-07,0.3565539959171927,0.00013672183362811556,1.2238346886985725e-05,0.0009401878175193211
blk0_spa/d_path,23,0,512,8.164014015932253e-07,4.0493814692689674e-15,20.313104474205698,1.2025379803048963e-08,1.5945339874867681e-09,1.4119073350991836e-08
blk0_spa/readout,23,0,512,0.0062659806035052015,3.1517759402341676e-07,24.14438140229158,0.00013672997985314517,1.2238243366221097e-05,0.00011425352986874509
blk0_spa/state,24,0,8192,0.03982196737672394,1.1616309592414861e-06,0.7008816306371319,0.0001442395162529848,4.861080002041496e-06,0.0012873947987664409
blk0_spa/c_readout,24,0,512,0.00619003663801093,3.1285471060217334e-07,0.3462962144145171,0.00014145357906753843,1.2089915308615098e-05,0.000950489836202458
blk0_spa/d_path,24,0,512,8.195763463447747e-07,4.3666546628734645e-15,21.60681212731344,1.82320274433323e-08,1.6007350514546381e-09,1.4216054366483468e-08
blk0_spa/readout,24,0,512,0.00618999669326267,3.128565064852392e-07,25.30796190485645,0.00014145823405325997,1.2089837291528652e-05,0.00011118443915005669
