core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/readout,20,0,512,0.0,0.0,24.82179780684672,0.0,0.0,0.0
blk0_spa/state,21,0,8192,0.0,0.0,0.6717361301048013,0.0,0.0,0.0
blk0_spa/c_readout,21,0,512,0.0,0.0,0.3398068147967055,0.0,0.0,0.0
blk0_spa/d_path,21,0,512,0.0,0.0,20.035883863837668,0.0,0.0,0.0
blk0_spa/readout,21,0,512,0.0,0.0,23.839916589726787,0.0,0.0,0.0
blk0_spa/state,22,0,8192,0.0,0.0,0.6916527978269743,0.0,0.0,0.0
blk0_spa/c_readout,22,0,512,0.0,0.0,0.3645232618390574,0.0,0.0,0.0
blk0_spa/d_path,22,0,512,0.0,0.0,20.40127198967712,0.0,0.0,0.0
blk0_spa/readout,22,0,512,0.0,0.0,24.396726531786783,0.0,0.0,0.0
blk0_spa/state,23,0,8192,0.0,0.0,0.70192721952785,0.0,0.0,0.0
blk0_spa/c_readout,23,0,512,0.0,0.0,0.3565539959171927,0.0,0.0,0.0
blk0_spa/d_path,23,0,512,0.0,0.0,20.313104474205698,0.0,0.0,0.0
blk0_spa/readout,23,0,512,0.0,0.0,24.14438140229158,0.0,0.0,0.0
blk0_spa/state,24,0,8192,0.0,0.0,0.7008816306371319,0.0,0.0,0.0
blk0_spa/c_readout,24,0,512,0.0,0.0,0.3462962144145171,0.0,0.0,0.0
blk0_spa/d_path,24,0,512,0.0,0.0,21.60681212731344,0.0,0.0,0.0
blk0_spa/readout,24,0,512,0.0,0.0,25.30796190485645,0.0,0.0,0.0
blk0_spa/state,25,0,8192,0.0,0.0,0.7218864381697945,0.0,0.0,0.0
blk0_spa/c_readout,25,0,512,0.0,0.0,0.35283129323602913,0.0,0.0,0.0
blk0_spa/d_path,25,0,512,0.0,0.0,22.683761818920356,0.0,0.0,0.0
blk0_spa/readout,25,0,512,0.0,0.0,26.546135229234814,0.0,0.0,0.0
blk0_spa/state,26,0,8192,0.0,0.0,0.7344383722570059,0.0,0.0,0.0
blk0_spa/c_readout,26,0,512,0.0,0.0,0.3566802235325559,0.0,0.0,0.0
blk0_spa/d_path,26,0,512,0.0,0.0,21.19342170430437,0.0,0.0,0.0
blk0_spa/readout,26,0,512,0.0,0.0,25.139973714326835,0.0,0.0,0.0
blk0_spa/state,27,0,8192,0.0,0.0,0.7574564737691847,0.0,0.0,0.0
blk0_spa/c_readout,27,0,512,0.0,0.0,0.38792873153341767,0.0,0.0,0.0
blk0_spa/d_path,27,0,512,0.0,0.0,21.663751502538176,0.0,0.0,0.0
blk0_spa/readout,27,0,512,0.0,0.0,25.975994704541385,0.0,0.0,0.0
blk0_spa/state,28,0,8192,0.0,0.0,0.776859236979174,0.0,0.0,0.0
blk0_spa/c_readout,28,0,512,0.0,0.0,0.4224474027887957,0.0,0.0,0.0
blk0_spa/d_path,28,0,512,0.0,0.0,21.06355941653428,0.0,0.0,0.0
blk0_spa/readout,28,0,512,0.0,0.0,25.513870254082004,0.0,0.0,0.0
blk0_spa/state,29,0,8192,0.0,0.0,0.7921153215860026,0.0,0.0,0.0
blk0_spa/c_readout,29,0,512,0.0,0.0,0.390228409275332,0.0,0.0,0.0
