monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
846386.3565321364,1790129634.0148907,187.775,57,2700,10501,44,-0.001446589594706893
846386.4569845715,1790129634.1153698,190.419,59,2700,10501,44,0.09900584549177438
846386.5572156545,1790129634.215565,190.419,59,2700,10501,44,0.19923692848533392
846386.6573543826,1790129634.3157048,190.419,59,2700,10501,44,0.29937565652653575
846386.7574882745,1790129634.41584,190.419,59,2700,10501,44,0.39950954844243824
846386.857883414,1790129634.516302,190.419,59,2700,10501,44,0.49990468798205256
846386.958445937,1790129634.6167967,186.463,57,2700,10501,43,0.6004672109847888
846387.058867475,1790129634.7172794,186.463,57,2700,10501,43,0.700888748979196
846387.159423566,1790129634.8177748,186.463,57,2700,10501,43,0.801444839918986
846387.2595796911,1790129634.9179323,186.463,57,2700,10501,43,0.9016009650658816
846387.3597490524,1790129635.0180974,186.463,57,2700,10501,43,1.0017703264020383
846387.459878759,1790129635.1182268,192.534,59,2700,10501,43,1.1019000329542905
846387.5600719445,1790129635.218429,192.534,59,2700,10501,43,1.2020932184532285
846387.6605006754,1790129635.3188958,192.534,59,2700,10501,43,1.3025219494011253
846387.7609222145,1790129635.4192736,192.534,59,2700,10501,43,1.4029434884432703
846387.8610826544,1790129635.5194557,192.534,59,2700,10501,43,1.5031039284076542
846387.961290676,1790129635.619643,186.791,57,2700,10501,43,1.603311949991621
846388.0615287016,1790129635.7199056,186.791,57,2700,10501,43,1.703549975529313
846388.1617781445,1790129635.820141,186.791,57,2700,10501,43,1.8037994184996933
846388.2619523235,1790129635.9203024,186.791,57,2700,10501,43,1.9039735974511132
846388.3620928815,1790129636.0204413,186.791,57,2700,10501,43,2.004114155424759
846388.4622137896,1790129636.1205628,193.145,60,2700,10501,43,2.104235063539818
846388.5627623325,1790129636.221173,193.145,60,2700,10501,43,2.2047836064593866
846388.6632118695,1790129636.3215642,193.145,60,2700,10501,43,2.3052331435028464
846388.763599938,1790129636.4220126,193.145,60,2700,10501,43,2.405621211975813
846388.8640205915,1790129636.522372,193.145,60,2700,10501,43,2.506041865446605
846388.964146975,1790129636.6224976,187.302,58,2700,10501,45,2.6061682489234954
846389.064320407,1790129636.7226741,187.302,58,2700,10501,45,2.7063416809542105
846389.1644911945,1790129636.8228393,187.302,58,2700,10501,45,2.806512468494475
846389.2646791751,1790129636.9230459,187.302,58,2700,10501,45,2.906700449064374
846389.3648755015,1790129637.023224,187.302,58,2700,10501,45,3.006896775448695
846389.4651696701,1790129637.123526,195.452,60,2700,10501,45,3.1071909440215677
846389.565511495,1790129637.2239034,195.452,60,2700,10501,45,3.2075327689526603
846389.665879758,1790129637.3242304,195.452,60,2700,10501,45,3.307901031919755
846389.766022476,1790129637.4243734,195.452,60,2700,10501,45,3.408043749979697
846389.866151406,1790129637.5245004,195.452,60,2700,10501,45,3.5081726799253374
846389.966297992,1790129637.6246502,200.156,60,2700,10501,57,3.6083192660007626
846390.0664361455,1790129637.7247841,200.156,60,2700,10501,57,3.708457419415936
846390.1665540785,1790129637.8249018,200.156,60,2700,10501,57,3.8085753524210304
846390.266665517,1790129637.9250128,200.156,60,2700,10501,57,3.908686790964566
846390.3667825866,1790129638.0251336,200.156,60,2700,10501,57,4.008803860517219
846390.4669045855,1790129638.1252556,206.251,60,2700,10501,57,4.108925859443843
846390.567038375,1790129638.2253885,206.251,60,2700,10501,57,4.209059648914263
