monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
845394.5281048729,1790128642.1864638,81.668,45,2520,10501,27,-0.0052563861245289445
845394.6285618935,1790128642.286932,81.668,45,2520,10501,27,0.09520063444506377
845394.728782247,1790128642.3871326,81.668,45,2520,10501,27,0.19542098802048713
845394.8289318645,1790128642.4872804,81.668,45,2520,10501,27,0.29557060543447733
845394.92967486,1790128642.588229,81.668,45,2520,10501,27,0.39631360094062984
845395.030197224,1790128642.68855,82.112,45,2520,10501,26,0.4968359649647027
845395.1306147419,1790128642.7890058,82.112,45,2520,10501,26,0.5972534829052165
845395.2310049615,1790128642.8893657,82.112,45,2520,10501,26,0.6976437025004998
845395.3312280355,1790128642.989578,82.112,45,2520,10501,26,0.7978667764691636
845395.431382205,1790128643.0897353,82.112,45,2520,10501,26,0.8980209459550679
845395.531548975,1790128643.1898978,81.738,45,2520,10501,26,0.998187716002576
845395.6316699815,1790128643.290018,81.738,45,2520,10501,26,1.0983087224885821
845395.7318073844,1790128643.3901546,81.738,45,2520,10501,26,1.1984461253741756
845395.8319180555,1790128643.490269,81.738,45,2520,10501,26,1.29855679650791
845395.9320578265,1790128643.5904171,81.934,45,2520,10501,24,1.39869656751398
845396.03221535,1790128643.6905646,81.934,45,2520,10501,24,1.498854090925306
845396.1323345285,1790128643.7906852,81.934,45,2520,10501,24,1.5989732694579288
845396.2326276865,1790128643.891006,81.934,45,2520,10501,24,1.699266427429393
845396.3332115614,1790128643.991563,81.934,45,2520,10501,24,1.7998503023991361
845396.433364958,1790128644.0917132,82.152,45,2520,10501,24,1.9000036990037188
845396.533481618,1790128644.19183,82.152,45,2520,10501,24,2.000120359007269
845396.6335990019,1790128644.2919466,82.152,45,2520,10501,24,2.1002377428812906
845396.7337357695,1790128644.3920865,82.152,45,2520,10501,24,2.200374510488473
845396.833995787,1790128644.4923928,82.152,45,2520,10501,24,2.300634527928196
845396.9344159861,1790128644.5927665,81.94,45,2520,10501,24,2.4010547270299867
845397.0345748175,1790128644.6929245,81.94,45,2520,10501,24,2.501213558483869
845397.1347215725,1790128644.7930827,81.94,45,2520,10501,24,2.601360313477926
845397.2349015245,1790128644.8932567,81.94,45,2520,10501,24,2.7015402654651552
845397.3350649416,1790128644.9934137,81.94,45,2520,10501,24,2.801703682518564
845397.4351855065,1790128645.0935342,82.042,45,2520,10501,24,2.9018242474412546
845397.5353240741,1790128645.1936748,82.042,45,2520,10501,24,3.001962815062143
845397.635443846,1790128645.293795,82.042,45,2520,10501,24,3.102082586963661
845397.7355815675,1790128645.3939342,82.042,45,2520,10501,24,3.2022203084779903
845397.835714926,1790128645.4940662,82.042,45,2520,10501,24,3.302353666978888
845397.9358416209,1790128645.5941927,81.498,45,2520,10501,25,3.4024803618667647
845398.035975917,1790128645.6943283,81.498,45,2520,10501,25,3.5026146579766646
845398.1361466364,1790128645.7944984,81.498,45,2520,10501,25,3.6027853774139658
845398.2362819274,1790128645.8946302,81.498,45,2520,10501,25,3.702920668409206
845398.3364374766,1790128645.9947903,81.498,45,2520,10501,25,3.803076217533089
845398.436560327,1790128646.0949087,82.167,45,2520,10501,25,3.9031990679213777
845398.536709334,1790128646.1950614,82.167,45,2520,10501,25,4.003348074969836
845398.636857514,1790128646.2952101,82.167,45,2520,10501,25,4.103496255003847
845398.737228389,1790128646.3956149,82.167,45,2520,10501,25,4.203867129981518
845398.837688331,1790128646.4960415,82.167,45,2520,10501,25,4.304327071993612
845398.937865957,1790128646.5962157,81.876,45,2520,10501,23,4.404504698002711
845399.0379974556,1790128646.6963518,81.876,45,2520,10501,23,4.504636196536012
845399.138133497,1790128646.796482,81.876,45,2520,10501,23,4.604772237944417
845399.238278041,1790128646.8966262,81.876,45,2520,10501,23,4.704916781978682
845399.3384024015,1790128646.9967585,81.876,45,2520,10501,23,4.805041142506525
845399.438552441,1790128647.0969021,82.053,45,2520,10501,23,4.905191181926057
845399.5388823615,1790128647.1972728,82.053,45,2520,10501,23,5.00552110245917
845399.6393419451,1790128647.2976918,82.053,45,2520,10501,23,5.105980686028488
845399.7395808841,1790128647.3979554,82.053,45,2520,10501,23,5.20621962507721
845399.840177781,1790128647.4985986,82.053,45,2520,10501,23,5.306816521915607
845399.940752474,1790128647.5991032,81.586,45,2520,10501,25,5.407391214976087
845400.0410758446,1790128647.6994731,81.586,45,2520,10501,25,5.507714585517533
845400.1413429695,1790128647.799691,81.586,45,2520,10501,25,5.6079817104619
845400.2414868595,1790128647.8998375,81.586,45,2520,10501,25,5.708125600474887
845400.3416147861,1790128647.999966,81.586,45,2520,10501,25,5.808253527036868
845400.4417514876,1790128648.1001098,81.581,45,2520,10501,25,5.9083902285201475
845400.5419127219,1790128648.200268,81.581,45,2520,10501,25,6.0085514629026875
845400.6422095816,1790128648.3005614,81.581,45,2520,10501,25,6.10884832253214
845400.742328711,1790128648.4006786,81.581,45,2520,10501,25,6.208967451937497
845400.8424500985,1790128648.500802,81.581,45,2520,10501,25,6.309088839450851
845400.9425951419,1790128648.6009438,81.824,45,2520,10501,27,6.409233882906847
845401.0427165625,1790128648.701064,81.824,45,2520,10501,27,6.5093553034821525
845401.142839366,1790128648.801189,81.824,45,2520,10501,27,6.609478106955066
845401.2429734846,1790128648.9013276,81.824,45,2520,10501,27,6.7096122255316
845401.3431772005,1790128649.0015285,81.824,45,2520,10501,27,6.80981594149489
845401.4434081675,1790128649.1017663,81.608,45,2520,10501,27,6.910046908422373
845401.54360916,1790128649.2019598,81.608,45,2520,10501,27,7.010247900965624
845401.6437721115,1790128649.3021228,81.608,45,2520,10501,27,7.1104108524741605
845401.7438920394,1790128649.4022412,81.608,45,2520,10501,27,7.21053078037221
845401.844044355,1790128649.5023925,81.608,45,2520,10501,27,7.310683095944114
845401.9441587755,1790128649.602507,81.688,45,2520,10501,27,7.410797516466118
845402.0442795085,1790128649.7026286,81.688,45,2520,10501,27,7.5109182494925335
845402.144507917,1790128649.8028638,81.688,45,2520,10501,27,7.611146657960489
845402.244743181,1790128649.9030938,81.688,45,2520,10501,27,7.711381922010332
845402.3450625725,1790128650.003447,81.688,45,2520,10501,27,7.811701313476078
845402.4453249995,1790128650.103675,80.029,44,2520,10501,27,7.911963740480132
845402.5454584591,1790128650.2038097,80.029,44,2520,10501,27,8.01209720002953
845402.6455788955,1790128650.3039286,80.029,44,2520,10501,27,8.112217636429705
845402.7457186044,1790128650.4040654,80.029,44,2520,10501,27,8.212357345386408
845402.8458789,1790128650.504227,80.029,44,2520,10501,27,8.312517640995793
845402.9460226556,1790128650.6043735,80.178,45,2520,10501,27,8.412661396549083
845403.0461480594,1790128650.704499,80.178,45,2520,10501,27,8.51278680039104
845403.1462792736,1790128650.8046303,80.178,45,2520,10501,27,8.61291801452171
845403.2466738835,1790128650.905048,80.178,45,2520,10501,27,8.713312624488026
845403.347020406,1790128651.0053701,80.178,45,2520,10501,27,8.813659147010185
845403.447231274,1790128651.1055977,79.287,44,2520,10501,27,8.91387001494877
845403.547463007,1790128651.2058167,79.287,44,2520,10501,27,9.014101748005487
845403.647631679,1790128651.3059807,79.287,44,2520,10501,27,9.114270419930108
845403.7477619005,1790128651.406116,79.287,44,2520,10501,27,9.214400641503744
845403.847904899,1790128651.506256,79.287,44,2520,10501,27,9.314543640008196
845403.9484116631,1790128651.606837,80.065,45,2520,10501,21,9.415050404029898
845404.048899001,1790128651.7072499,80.065,45,2520,10501,21,9.515537741943263
845404.149135587,1790128651.80751,80.065,45,2520,10501,21,9.6157743280055
845404.24935703,1790128651.9077063,80.065,45,2520,10501,21,9.715995770995505
845404.3496847064,1790128652.0080786,80.065,45,2520,10501,21,9.81632344739046
845404.4499640856,1790128652.1083143,79.32,45,2520,10501,21,9.916602826560847
845404.550110142,1790128652.2084587,79.32,45,2520,10501,21,10.016748882946558
845404.65022738,1790128652.308575,79.32,45,2520,10501,21,10.116866120952182
845404.7503917285,1790128652.4087517,79.32,45,2520,10501,21,10.21703046944458
845404.850544553,1790128652.508895,79.32,45,2520,10501,21,10.317183293984272
845404.9509230191,1790128652.609323,79.539,44,2520,10501,19,10.417561760055833
845405.0513477945,1790128652.7096975,79.539,44,2520,10501,19,10.517986535443924
845405.1514755541,1790128652.8098278,79.539,44,2520,10501,19,10.618114295066334
845405.251609626,1790128652.9099588,79.539,44,2520,10501,19,10.718248366960324
845405.3517423919,1790128653.0100913,79.539,44,2520,10501,19,10.818381132907234
845405.451867536,1790128653.1102157,79.935,45,2520,10501,19,10.918506276910193
845405.551988971,1790128653.2103424,79.935,45,2520,10501,19,11.018627711920999
845405.6521242745,1790128653.3104725,79.935,45,2520,10501,19,11.118763015489094
845405.7522436215,1790128653.4105966,79.935,45,2520,10501,19,11.218882362474687
845405.8523780695,1790128653.5107293,79.935,45,2520,10501,19,11.319016810506582
845405.952511291,1790128653.6108615,79.201,45,2520,10501,19,11.419150031986646
845406.0526294705,1790128653.710981,79.201,45,2520,10501,19,11.519268211442977
845406.1527706815,1790128653.8111198,79.201,45,2520,10501,19,11.619409422506578
845406.2529031446,1790128653.9112535,79.201,45,2520,10501,19,11.71954188554082
845406.353045312,1790128654.0113938,79.201,45,2520,10501,19,11.81968405295629
845406.453158741,1790128654.111507,79.921,45,2520,10501,19,11.919797481968999
845406.5532836415,1790128654.2116303,79.921,45,2520,10501,19,12.019922382431105
845406.653386957,1790128654.3117383,79.921,45,2520,10501,19,12.120025697979145
845406.7535109415,1790128654.411861,79.921,45,2520,10501,19,12.220149682485498
845406.8536522985,1790128654.5120034,79.921,45,2520,10501,19,12.320291039417498
845406.953774818,1790128654.6121242,78.963,45,2520,10501,19,12.420413558953442
845407.0538897956,1790128654.7122405,78.963,45,2520,10501,19,12.520528536522761
845407.154035246,1790128654.8123868,78.963,45,2520,10501,19,12.620673986966722
845407.2541888815,1790128654.912537,78.963,45,2520,10501,19,12.720827622455545
845407.354322104,1790128655.01267,78.963,45,2520,10501,19,12.820960844983347
845407.4544588365,1790128655.1128068,80.029,45,2520,10501,19,12.921097577433102
845407.554588674,1790128655.21294,80.029,45,2520,10501,19,13.021227414952591
845407.6548901736,1790128655.3132923,80.029,45,2520,10501,19,13.121528914547525
845407.755419156,1790128655.413768,80.029,45,2520,10501,19,13.222057897015475
845407.855552554,1790128655.5139093,80.029,45,2520,10501,19,13.322191294981167
845407.9557123559,1790128655.6140623,79.119,45,2520,10501,18,13.422351096873172
845408.0558392811,1790128655.714192,79.119,45,2520,10501,18,13.522478022030555
845408.155972504,1790128655.8143206,79.119,45,2520,10501,18,13.622611245024018
845408.2561076805,1790128655.914456,79.119,45,2520,10501,18,13.722746421466582
845408.3562197755,1790128656.0145662,79.119,45,2520,10501,18,13.822858516476117
845408.45634497,1790128656.114695,80.109,45,2520,10501,18,13.922983711003326
845408.5564784571,1790128656.2148292,80.109,45,2520,10501,18,14.023117198026739
845408.6566080984,1790128656.3149588,80.109,45,2520,10501,18,14.123246839386411
845408.7569570299,1790128656.4153616,80.109,45,2520,10501,18,14.223595770890824
845408.857375658,1790128656.515725,80.109,45,2520,10501,18,14.324014398967847
845408.9576926625,1790128656.61608,79.11,45,2520,10501,19,14.424331403453834
845409.0579329301,1790128656.7162817,79.11,45,2520,10501,19,14.52457167103421
845409.1580718404,1790128656.81642,79.11,45,2520,10501,19,14.624710581381805
845409.2582661465,1790128656.916619,79.11,45,2520,10501,19,14.724904887494631
845409.3584109225,1790128657.0167613,79.11,45,2520,10501,19,14.825049663428217
845409.4585409235,1790128657.1168923,79.649,45,2520,10501,19,14.925179664511234
845409.558685944,1790128657.2170362,79.649,45,2520,10501,19,15.025324684916995
845409.659079928,1790128657.3174717,79.649,45,2520,10501,19,15.125718668918125
845409.759416119,1790128657.417765,79.649,45,2520,10501,19,15.226054859929718
845409.8598406694,1790128657.5182722,79.649,45,2520,10501,19,15.326479410403408
845409.960891734,1790128657.6192415,80.658,45,2520,10501,25,15.427530474960804
845410.061025804,1790128657.7193727,80.658,45,2520,10501,25,15.527664544992149
845410.161157992,1790128657.819505,80.658,45,2520,10501,25,15.627796732936986
845410.2612890885,1790128657.9196382,80.658,45,2520,10501,25,15.72792782948818
845410.3614055805,1790128658.0197577,80.658,45,2520,10501,25,15.828044321504422
845410.4617981935,1790128658.1202767,81.151,45,2520,10501,25,15.928436934482306
845410.5623260165,1790128658.2206755,81.151,45,2520,10501,25,16.02896475745365
845410.662520586,1790128658.3208766,81.151,45,2520,10501,25,16.12915932701435
845410.762725762,1790128658.4210746,81.151,45,2520,10501,25,16.22936450294219
845410.8628414805,1790128658.5211914,81.151,45,2520,10501,25,16.329480221495032
845410.9629787195,1790128658.6213272,81.64,45,2520,10501,27,16.429617460467853
845411.063115895,1790128658.7214642,81.64,45,2520,10501,27,16.529754635994323
845411.163240378,1790128658.8215916,81.64,45,2520,10501,27,16.629879118991084
845411.2634180426,1790128658.9217725,81.64,45,2520,10501,27,16.730056783533655
845411.363562837,1790128659.0219123,81.64,45,2520,10501,27,16.830201577977277
845411.4636954685,1790128659.1220458,81.473,45,2520,10501,27,16.93033420946449
845411.563824258,1790128659.2221751,81.473,45,2520,10501,27,17.030462999013253
845411.6642228605,1790128659.322609,81.473,45,2520,10501,27,17.13086160144303
