monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
846245.1333631449,1790129492.7917354,213.411,63,2700,10501,67,-0.001431053038686514
846245.2338776775,1790129492.8922489,213.411,63,2700,10501,67,0.09908347949385643
846245.33430361,1790129492.992655,213.411,63,2700,10501,67,0.1995094120502472
846245.4344854786,1790129493.0928373,213.411,63,2700,10501,67,0.2996912805829197
846245.534624778,1790129493.1929748,205.489,61,2700,10501,67,0.3998305799905211
846245.6347572536,1790129493.2931056,205.489,61,2700,10501,67,0.4999630555976182
846245.734893619,1790129493.3932424,205.489,61,2700,10501,67,0.6000994209898636
846245.835019442,1790129493.4933674,205.489,61,2700,10501,67,0.7002252440433949
846245.9352595061,1790129493.5936258,205.489,61,2700,10501,67,0.8004653081297874
846246.0354116585,1790129493.693761,212.753,64,2700,10501,61,0.9006174604874104
846246.1355833665,1790129493.7939372,212.753,64,2700,10501,61,1.0007891685236245
846246.2357491686,1790129493.8940992,212.753,64,2700,10501,61,1.1009549705777317
846246.3359211381,1790129493.994293,212.753,64,2700,10501,61,1.2011269400827587
846246.436101246,1790129494.0944505,212.753,64,2700,10501,61,1.3013070480665192
846246.5362375395,1790129494.1945863,206.701,61,2700,10501,61,1.4014433415140957
846246.636361187,1790129494.2947085,206.701,61,2700,10501,61,1.5015669889980927
846246.736480658,1790129494.394829,206.701,61,2700,10501,61,1.601686459966004
846246.8366161165,1790129494.4949687,206.701,61,2700,10501,61,1.7018219184828922
846246.9368019905,1790129494.5951536,206.701,61,2700,10501,61,1.8020077925175428
846247.0371173434,1790129494.6955028,209.682,63,2700,10501,47,1.9023231454193592
846247.137531529,1790129494.7958834,209.682,63,2700,10501,47,2.0027373309712857
846247.2376789495,1790129494.8960307,209.682,63,2700,10501,47,2.1028847515117377
846247.337819158,1790129494.9961693,209.682,63,2700,10501,47,2.203024960006587
846247.4380417811,1790129495.0964015,209.682,63,2700,10501,47,2.3032475830987096
846247.5382029025,1790129495.1965508,208.418,60,2700,10501,47,2.4034087045583874
846247.6383342275,1790129495.2966824,208.418,60,2700,10501,47,2.5035400295164436
846247.7384718771,1790129495.3968217,208.418,60,2700,10501,47,2.603677679086104
846247.838600802,1790129495.496953,208.418,60,2700,10501,47,2.7038066040258855
846247.938773941,1790129495.597126,208.418,60,2700,10501,47,2.8039797430392355
846248.038906089,1790129495.697257,206.388,62,2700,10501,47,2.904111891053617
846248.1392492595,1790129495.7976332,206.388,62,2700,10501,47,3.0044550615129992
846248.239570294,1790129495.897922,206.388,62,2700,10501,47,3.1047760960645974
846248.3397160214,1790129495.9980724,206.388,62,2700,10501,47,3.2049218234606087
846248.4398950206,1790129496.098243,206.388,62,2700,10501,47,3.305100822588429
846248.540034486,1790129496.1983824,212.389,63,2700,10501,47,3.405240288004279
846248.6401519345,1790129496.2984998,212.389,63,2700,10501,47,3.505357736488804
846248.7402969715,1790129496.3986497,212.389,63,2700,10501,47,3.605502773541957
846248.8406539615,1790129496.4990323,212.389,63,2700,10501,47,3.705859763547778
846248.9410870365,1790129496.5994384,212.389,63,2700,10501,47,3.806292838533409
846249.0412219095,1790129496.6995738,207.418,61,2700,10501,45,3.9064277114812285
846249.1414433985,1790129496.799814,207.418,61,2700,10501,45,4.006649200571701
846249.241757202,1790129496.9001098,207.418,61,2700,10501,45,4.106963003985584
846249.3419107255,1790129497.0002594,207.418,61,2700,10501,45,4.207116527482867
846249.442056706,1790129497.1004047,207.418,61,2700,10501,45,4.307262507965788
846249.54217947,1790129497.200528,216.721,63,2700,10501,45,4.407385271973908
846249.6423547994,1790129497.3007083,216.721,63,2700,10501,45,4.5075606014579535
846249.742631805,1790129497.400992,216.721,63,2700,10501,45,4.607837607036345
846249.84279444,1790129497.5011494,216.721,63,2700,10501,45,4.708000242011622
846249.942935104,1790129497.601286,216.721,63,2700,10501,45,4.808140906039625
846250.0430662845,1790129497.701418,208.264,62,2700,10501,46,4.908272086526267
846250.143219474,1790129497.8015716,208.264,62,2700,10501,46,5.008425276027992
846250.2433514835,1790129497.901699,208.264,62,2700,10501,46,5.108557285508141
846250.343472411,1790129498.00182,208.264,62,2700,10501,46,5.208678213064559
846250.4435856601,1790129498.1019342,208.264,62,2700,10501,46,5.30879146209918
846250.543931674,1790129498.2023432,215.555,64,2700,10501,46,5.4091374760027975
846250.64431083,1790129498.302662,215.555,64,2700,10501,46,5.509516632067971
846250.744437394,1790129498.4027896,215.555,64,2700,10501,46,5.60964319598861
846250.8446932276,1790129498.5030632,215.555,64,2700,10501,46,5.709899029578082
846250.9449125731,1790129498.6032631,215.555,64,2700,10501,46,5.810118375113234
846251.0450498925,1790129498.7034018,208.516,61,2700,10501,47,5.910255694529042
846251.1451955535,1790129498.803544,208.516,61,2700,10501,47,6.01040135556832
846251.24532818,1790129498.9036763,208.516,61,2700,10501,47,6.110533982049674
