monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
845346.9017452884,1790128594.5601048,73.034,44,2520,10501,24,-0.0014534995425492525
845347.002233003,1790128594.660602,73.427,44,2520,10501,23,0.09903421509079635
845347.1024683844,1790128594.7608192,73.427,44,2520,10501,23,0.1992695964872837
845347.202636198,1790128594.8609993,73.427,44,2520,10501,23,0.29943741008173674
845347.3028523865,1790128594.9612112,73.427,44,2520,10501,23,0.3996535985497758
845347.4032566824,1790128595.0616608,73.427,44,2520,10501,23,0.5000578945036978
845347.5036154981,1790128595.1619685,73.055,44,2520,10501,23,0.6004167101345956
845347.603795452,1790128595.2621458,73.055,44,2520,10501,23,0.7005966641008854
845347.70392937,1790128595.3622782,73.055,44,2520,10501,23,0.80073058209382
845347.804055136,1790128595.4624035,73.055,44,2520,10501,23,0.9008563481038436
845347.904182018,1790128595.5625303,73.055,44,2520,10501,23,1.0009832300711423
845348.004326321,1790128595.6626823,73.733,44,2520,10501,20,1.1011275330092758
845348.104474877,1790128595.7628262,73.733,44,2520,10501,20,1.201276089064777
845348.2050334015,1790128595.8634582,73.733,44,2520,10501,20,1.3018346135504544
845348.305373546,1790128595.9637253,73.733,44,2520,10501,20,1.4021747580263764
845348.4055746375,1790128596.0639708,73.733,44,2520,10501,20,1.5023758495226502
845348.505747927,1790128596.164098,73.203,44,2520,10501,20,1.6025491390610114
845348.605887199,1790128596.2642374,73.203,44,2520,10501,20,1.702688411111012
845348.706058839,1790128596.3644073,73.203,44,2520,10501,20,1.802860051044263
845348.8061924515,1790128596.4645414,73.203,44,2520,10501,20,1.902993663563393
845348.906327163,1790128596.5646775,73.203,44,2520,10501,20,2.003128375043161
845349.006483577,1790128596.664835,73.498,44,2520,10501,17,2.1032847890164703
845349.106797024,1790128596.765197,73.498,44,2520,10501,17,2.203598236083053
845349.2072165629,1790128596.8655713,73.498,44,2520,10501,17,2.3040177749935538
845349.3074383431,1790128596.9657888,73.498,44,2520,10501,17,2.404239555122331
845349.4076928184,1790128597.0660412,73.498,44,2520,10501,17,2.504494030494243
845349.5078502375,1790128597.166199,73.441,44,2520,10501,17,2.6046514495974407
845349.6079799095,1790128597.2663288,73.441,44,2520,10501,17,2.7047811215743423
845349.7081163855,1790128597.3664665,73.441,44,2520,10501,17,2.8049175975611433
845349.8088076785,1790128597.467321,73.441,44,2520,10501,17,2.9056088905781507
845349.9094902755,1790128597.5678463,73.441,44,2520,10501,17,3.0062914876034483
845350.0096553775,1790128597.6680079,73.271,44,2520,10501,17,3.10645658953581
845350.109819147,1790128597.7681715,73.271,44,2520,10501,17,3.2066203590948135
845350.210007415,1790128597.8683646,73.271,44,2520,10501,17,3.306808627094142
845350.310160598,1790128597.9685142,73.271,44,2520,10501,17,3.4069618100766093
845350.4103472765,1790128598.068695,73.271,44,2520,10501,17,3.5071484885411337
845350.510473469,1790128598.1688225,73.734,44,2520,10501,17,3.6072746810968965
845350.6106027984,1790128598.2689517,73.734,44,2520,10501,17,3.707404010463506
845350.710759493,1790128598.3691134,73.734,44,2520,10501,17,3.807560705114156
845350.8109047405,1790128598.469256,73.734,44,2520,10501,17,3.9077059525297955
845350.9110647525,1790128598.569424,73.734,44,2520,10501,17,4.007865964551456
845351.0112109865,1790128598.6695619,73.231,44,2520,10501,17,4.108012198586948
845351.1113619485,1790128598.769713,73.231,44,2520,10501,17,4.2081631605979055
845351.2115279201,1790128598.8698812,73.231,44,2520,10501,17,4.308329132152721
845351.3117028745,1790128598.9700515,73.231,44,2520,10501,17,4.4085040865466
845351.4118298645,1790128599.0701797,73.231,44,2520,10501,17,4.508631076547317
845351.5120071899,1790128599.1703804,73.869,44,2520,10501,17,4.608808401972055
845351.612291627,1790128599.2706501,73.869,44,2520,10501,17,4.709092839038931
845351.712453992,1790128599.3708146,73.869,44,2520,10501,17,4.809255204047076
845351.8126399049,1790128599.470993,73.869,44,2520,10501,17,4.9094411169644445
845351.9130054789,1790128599.5713892,73.869,44,2520,10501,17,5.009806690970436
845352.0132353085,1790128599.6715863,73.291,44,2520,10501,16,5.110036520520225
845352.113430699,1790128599.771802,73.291,44,2520,10501,16,5.210231911041774
