monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
844815.5742197895,1790128063.232623,69.209,36,2520,10501,15,-0.006147981504909694
844815.675150513,1790128063.3335223,69.209,36,2520,10501,15,0.0947827419731766
844815.775334092,1790128063.4336905,69.209,36,2520,10501,15,0.19496632099617273
844815.875541594,1790128063.5339131,69.209,36,2520,10501,15,0.2951738230185583
844815.9757315109,1790128063.6340828,69.52,36,2520,10501,20,0.39536373992450535
844816.0758815965,1790128063.734238,69.52,36,2520,10501,20,0.49551382556091994
844816.176058834,1790128063.8344212,69.52,36,2520,10501,20,0.5956910629756749
844816.276588602,1790128063.935018,69.52,36,2520,10501,20,0.696220831014216
844816.3769408385,1790128064.035293,69.52,36,2520,10501,20,0.7965730675496161
844816.4770716925,1790128064.1354253,69.614,36,2520,10501,20,0.8967039214912802
844816.5772067585,1790128064.2355587,69.614,36,2520,10501,20,0.9968389875721186
844816.677397335,1790128064.3357499,69.614,36,2520,10501,20,1.0970295639708638
844816.777559228,1790128064.435912,69.614,36,2520,10501,20,1.1971914570312947
844816.877688319,1790128064.536037,69.614,36,2520,10501,20,1.297320547979325
844816.9778776886,1790128064.636226,69.577,36,2520,10501,22,1.3975099176168442
844817.078071974,1790128064.7364204,69.577,36,2520,10501,22,1.4977042030077428
844817.1782225885,1790128064.8365884,69.577,36,2520,10501,22,1.5978548175189644
844817.278447764,1790128064.936801,69.577,36,2520,10501,22,1.6980799930170178
844817.378594925,1790128065.0369487,69.577,36,2520,10501,22,1.7982271540677175
844817.478744376,1790128065.1370974,69.553,36,2520,10501,22,1.8983766050077975
844817.5788940454,1790128065.2372458,69.553,36,2520,10501,22,1.9985262744594365
844817.679037297,1790128065.3373902,69.553,36,2520,10501,22,2.0986695260507986
844817.779175209,1790128065.4375234,69.553,36,2520,10501,22,2.1988074380205944
844817.87929527,1790128065.5376434,69.553,36,2520,10501,22,2.2989274989813566
844817.9794283849,1790128065.6377788,69.645,37,2520,10501,22,2.3990606139414012
844818.079583732,1790128065.737936,69.645,37,2520,10501,22,2.499215960968286
844818.1797402925,1790128065.838093,69.645,37,2520,10501,22,2.599372521508485
844818.2798884055,1790128065.9382415,69.645,37,2520,10501,22,2.6995206344872713
844818.3802464909,1790128066.0386891,69.645,37,2520,10501,22,2.7998787199612707
844818.4808382171,1790128066.1391923,69.866,37,2520,10501,22,2.900470446096733
844818.581008334,1790128066.2393692,69.866,37,2520,10501,22,3.0006405629683286
844818.68128425,1790128066.3396554,69.866,37,2520,10501,22,3.100916479015723
844818.781492022,1790128066.439841,69.866,37,2520,10501,22,3.20112425100524
844818.881612115,1790128066.5399609,69.866,37,2520,10501,22,3.3012443439802155
844818.981767592,1790128066.6401198,69.987,37,2520,10501,22,3.4013998210430145
844819.0819223835,1790128066.7402723,69.987,37,2520,10501,22,3.5015546125359833
844819.18208503,1790128066.8404367,69.987,37,2520,10501,22,3.601717259036377
844819.282224477,1790128066.9405735,69.987,37,2520,10501,22,3.7018567060586065
844819.382379524,1790128067.0407286,69.987,37,2520,10501,22,3.8020117529667914
844819.4825173474,1790128067.1408668,69.912,37,2520,10501,22,3.9021495764609426
844819.58264383,1790128067.2409923,69.912,37,2520,10501,22,4.002276059007272
844819.682769309,1790128067.3411205,69.912,37,2520,10501,22,4.1024015380535275
844819.7830005725,1790128067.4414084,69.912,37,2520,10501,22,4.202632801490836
844819.883246012,1790128067.5415952,69.912,37,2520,10501,22,4.302878241054714
844819.983391527,1790128067.6417396,70.063,37,2520,10501,22,4.403023755992763
844820.083566658,1790128067.7419283,70.063,37,2520,10501,22,4.5031988869886845
844820.1837208294,1790128067.8420703,70.063,37,2520,10501,22,4.603353058453649
844820.283902128,1790128067.9422512,70.063,37,2520,10501,22,4.703534357016906
844820.3841689905,1790128068.0425463,70.063,37,2520,10501,22,4.803801219561137
844820.4843817404,1790128068.1427312,70.224,37,2520,10501,22,4.9040139694698155
844820.5845202301,1790128068.2428687,70.224,37,2520,10501,22,5.004152459092438
844820.6847004385,1790128068.343049,70.224,37,2520,10501,22,5.1043326675426215
844820.7848193219,1790128068.4431677,70.224,37,2520,10501,22,5.204451550962403
844820.8849598134,1790128068.5433128,70.224,37,2520,10501,22,5.3045920424629
844820.9851648405,1790128068.6435146,70.19,37,2520,10501,21,5.404797069495544
844821.085303913,1790128068.7436535,70.19,37,2520,10501,21,5.504936142009683
844821.1855561465,1790128068.8439465,70.19,37,2520,10501,21,5.605188375571743
844821.2857598145,1790128068.944109,70.19,37,2520,10501,21,5.705392043571919
844821.3858931696,1790128069.0442421,70.19,37,2520,10501,21,5.805525398580357
844821.486021861,1790128069.1443725,70.042,37,2520,10501,21,5.905654089991003
844821.586144299,1790128069.2444913,70.042,37,2520,10501,21,6.005776528036222
844821.6862534541,1790128069.3446014,70.042,37,2520,10501,21,6.10588568309322
844821.786377772,1790128069.4447267,70.042,37,2520,10501,21,6.206010001013055
844821.8866922734,1790128069.5450962,70.042,37,2520,10501,21,6.306324502453208
844821.98689714,1790128069.6452475,70.101,37,2520,10501,20,6.406529369065538
844822.0870437184,1790128069.745396,70.101,37,2520,10501,20,6.506675947457552
