monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
846088.5873437196,1790129336.2457116,86.927,52,2700,10501,0,-0.0005988304037600756
846088.6880299326,1790129336.34642,86.927,52,2700,10501,0,0.10008738259784877
846088.7882407975,1790129336.4465885,86.927,52,2700,10501,0,0.20029824750963598
846088.888375774,1790129336.5467303,86.927,52,2700,10501,0,0.30043322406709194
846088.9886732895,1790129336.6470313,68.35,51,2520,10501,0,0.40073073958046734
846089.0888199664,1790129336.7471712,68.35,51,2520,10501,0,0.5008774164598435
846089.1892753316,1790129336.8476596,68.35,51,2520,10501,0,0.6013327816035599
846089.2895568545,1790129336.9479067,68.35,51,2520,10501,0,0.7016143045620993
846089.3898039996,1790129337.0481622,68.35,51,2520,10501,0,0.8018614496104419
846089.489961441,1790129337.1483123,68.35,51,2520,10501,0,0.9020188910653815
846089.590116658,1790129337.248463,68.35,51,2520,10501,0,1.0021741080563515
846089.6902142139,1790129337.3485606,68.35,51,2520,10501,0,1.1022716639563441
846089.7903139179,1790129337.4486616,68.35,51,2520,10501,0,1.202371367951855
846089.8904251056,1790129337.5487769,68.35,51,2520,10501,0,1.3024825556203723
846089.990549361,1790129337.6488988,64.129,51,2520,10501,0,1.40260681102518
846090.0906680855,1790129337.7490184,64.129,51,2520,10501,0,1.5027255355380476
846090.190915479,1790129337.849291,64.129,51,2520,10501,0,1.602972929016687
846090.291303458,1790129337.9496534,64.129,51,2520,10501,0,1.7033609080826864
846090.39143878,1790129338.04979,64.129,51,2520,10501,0,1.8034962300444022
846090.4915597194,1790129338.149906,64.129,51,2520,10501,0,1.903617169475183
846090.5916569959,1790129338.250003,64.129,51,2520,10501,0,2.003714445978403
846090.6917529805,1790129338.350099,64.129,51,2520,10501,0,2.1038104305043817
846090.7918617495,1790129338.4502137,64.129,51,2520,10501,0,2.2039191995281726
846090.8920128915,1790129338.5503736,64.129,51,2520,10501,0,2.3040703415172175
846090.992145346,1790129338.6504965,60.33,50,2520,10501,0,2.4042027960531414
846091.0922702585,1790129338.7506196,60.33,50,2520,10501,0,2.5043277085060254
846091.1923923211,1790129338.850744,60.33,50,2520,10501,0,2.604449771111831
846091.2925288645,1790129338.9508798,60.33,50,2520,10501,0,2.7045863145031035
846091.392649251,1790129339.0509958,60.33,50,2520,10501,0,2.804706701077521
846091.492750772,1790129339.151099,60.33,50,2520,10501,0,2.904808222083375
846091.5928430195,1790129339.2511878,60.33,50,2520,10501,0,3.0049004695611075
846091.692941332,1790129339.3512921,60.33,50,2520,10501,0,3.1049987820442766
846091.793185387,1790129339.451569,60.33,50,2520,10501,0,3.205242837080732
846091.893469251,1790129339.5518181,60.33,50,2520,10501,0,3.305526701034978
846091.993712663,1790129339.652095,60.347,50,2520,10501,0,3.4057701129931957
846092.0940125724,1790129339.7523751,60.347,50,2520,10501,0,3.506070022471249
846092.194153334,1790129339.8525043,60.347,50,2520,10501,0,3.6062107840552926
846092.2942684779,1790129339.9526145,60.347,50,2520,10501,0,3.706325927982107
846092.3943787131,1790129340.0527248,60.347,50,2520,10501,0,3.806436163140461
846092.494473572,1790129340.1528196,60.347,50,2520,10501,0,3.9065310220466927
846092.594593071,1790129340.2529483,60.347,50,2520,10501,0,4.006650521070696
846092.694722241,1790129340.353072,60.347,50,2520,10501,0,4.10677969106473
846092.7948445736,1790129340.453197,60.347,50,2520,10501,0,4.206902023637667
846092.8949717575,1790129340.5533223,60.347,50,2520,10501,0,4.307029207586311
846092.9951143491,1790129340.6534665,60.329,50,2520,10501,0,4.407171799102798
846093.0952436865,1790129340.7535954,60.329,50,2520,10501,0,4.507301136502065
846093.1953776211,1790129340.8537269,60.329,50,2520,10501,0,4.60743507114239
846093.295495843,1790129340.9538424,60.329,50,2520,10501,0,4.707553293090314
846093.3955965671,1790129341.0539432,60.329,50,2520,10501,0,4.8076540171168745
846093.495845098,1790129341.154226,60.329,50,2520,10501,0,4.9079025480896235
846093.593114719,1790129341.2514665,60.329,50,2520,10501,0,5.005172169068828
