monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
844962.969506966,1790128210.627869,71.143,42,2520,10501,19,-0.0035607870668172836
844963.0699646755,1790128210.7283344,71.143,42,2520,10501,19,0.09689692244865
844963.1702076105,1790128210.828557,71.143,42,2520,10501,19,0.1971398574532941
844963.27035386,1790128210.9287019,71.143,42,2520,10501,19,0.29728610697202384
844963.3705031525,1790128211.0288544,71.143,42,2520,10501,19,0.3974353994708508
844963.4707452054,1790128211.129132,71.421,42,2520,10501,19,0.49767745239660144
844963.571173087,1790128211.2295432,71.421,42,2520,10501,19,0.5981053339783102
844963.6713883395,1790128211.3297405,71.421,42,2520,10501,19,0.6983205864671618
844963.7715164011,1790128211.4298668,71.421,42,2520,10501,19,0.7984486480709165
844963.8716515095,1790128211.5300026,71.421,42,2520,10501,19,0.8985837565269321
844963.971801599,1790128211.6301498,71.114,42,2520,10501,19,0.9987338460050523
844964.071927334,1790128211.7302768,71.114,42,2520,10501,19,1.098859580932185
844964.172052782,1790128211.8304007,71.114,42,2520,10501,19,1.1989850290119648
844964.272202904,1790128211.9305537,71.114,42,2520,10501,19,1.2991351509699598
844964.3726485604,1790128212.031088,71.114,42,2520,10501,19,1.3995808074250817
844964.47306262,1790128212.131414,71.105,42,2520,10501,19,1.49999486701563
844964.573221092,1790128212.2315717,71.105,42,2520,10501,19,1.6001533389789984
844964.6733866595,1790128212.331743,71.105,42,2520,10501,19,1.700318906456232
844964.773575244,1790128212.43193,71.105,42,2520,10501,19,1.8005074909888208
844964.8737469435,1790128212.532099,71.105,42,2520,10501,19,1.9006791905267164
844964.9738735615,1790128212.6322212,71.069,42,2520,10501,22,2.000805808464065
844965.0740086155,1790128212.7323635,71.069,42,2520,10501,22,2.10094086243771
844965.174298882,1790128212.8326612,71.069,42,2520,10501,22,2.201231129001826
844965.2744842505,1790128212.9328353,71.069,42,2520,10501,22,2.301416497444734
844965.374609797,1790128213.0329611,71.069,42,2520,10501,22,2.401542044011876
844965.474751747,1790128213.1331022,70.644,42,2520,10501,22,2.5016839939635247
844965.574906416,1790128213.233256,70.644,42,2520,10501,22,2.601838662987575
844965.675028704,1790128213.3333797,70.644,42,2520,10501,22,2.7019609509734437
844965.7751450276,1790128213.4334931,70.644,42,2520,10501,22,2.802077274536714
844965.875257632,1790128213.5336058,70.644,42,2520,10501,22,2.902189878979698
844965.9753899685,1790128213.633738,70.279,42,2520,10501,22,3.0023222154704854
844966.0755313365,1790128213.7338846,70.279,42,2520,10501,22,3.1024635834619403
844966.175664357,1790128213.8340158,70.279,42,2520,10501,22,3.202596604009159
844966.2758028505,1790128213.934154,70.279,42,2520,10501,22,3.3027350974734873
844966.376191205,1790128214.034563,70.279,42,2520,10501,22,3.4031234519788995
844966.4764214545,1790128214.1347709,69.938,42,2520,10501,22,3.503353701438755
844966.576556036,1790128214.2349074,69.938,42,2520,10501,22,3.603488282999024
844966.676711126,1790128214.3350596,69.938,42,2520,10501,22,3.7036433729808778
844966.7768246799,1790128214.4351726,69.938,42,2520,10501,22,3.8037569269072264
844966.876938495,1790128214.5352864,69.938,42,2520,10501,22,3.903870741953142
844966.977099289,1790128214.635451,70.789,42,2520,10501,22,4.0040315359365195
844967.077279527,1790128214.7356756,70.789,42,2520,10501,22,4.1042117739561945
844967.1778449465,1790128214.836202,70.789,42,2520,10501,22,4.204777193488553
844967.2779975266,1790128214.9363558,70.789,42,2520,10501,22,4.3049297735560685
844967.378317783,1790128215.0367024,70.789,42,2520,10501,22,4.405250029987656
844967.4786223446,1790128215.136977,70.556,42,2520,10501,22,4.505554591538385
844967.5788036495,1790128215.237152,70.556,42,2520,10501,22,4.605735896504484
844967.678922171,1790128215.3372705,70.556,42,2520,10501,22,4.7058544179890305
844967.7790400574,1790128215.437389,70.556,42,2520,10501,22,4.805972304427996
844967.8793856555,1790128215.537769,70.556,42,2520,10501,22,4.906317902496085
844967.9796585885,1790128215.6380126,70.753,42,2520,10501,22,5.006590835517272
844968.0799583769,1790128215.7383597,70.753,42,2520,10501,22,5.106890623923391
844968.1803154584,1790128215.8386657,70.753,42,2520,10501,22,5.207247705431655
844968.2805036725,1790128215.938872,70.753,42,2520,10501,22,5.30743591953069
844968.380722146,1790128216.039076,70.753,42,2520,10501,22,5.407654392998666
844968.4808637404,1790128216.1392126,71.038,42,2520,10501,22,5.507795987417921
844968.5809868445,1790128216.239335,71.038,42,2520,10501,22,5.607919091475196
844968.681136369,1790128216.3394847,71.038,42,2520,10501,22,5.70806861598976
844968.7812738864,1790128216.4396253,71.038,42,2520,10501,22,5.80820613342803
844968.8814042076,1790128216.5397549,71.038,42,2520,10501,22,5.908336454536766
844968.981520302,1790128216.6398697,71.185,42,2520,10501,19,6.008452548994683
844969.08164669,1790128216.7399964,71.185,42,2520,10501,19,6.108578937011771
844969.1817574624,1790128216.8401067,71.185,42,2520,10501,19,6.208689709426835
844969.2819324499,1790128216.9402826,71.185,42,2520,10501,19,6.308864696882665
844969.3820676066,1790128217.040419,71.185,42,2520,10501,19,6.408999853534624
844969.4821969545,1790128217.1405454,70.783,42,2520,10501,19,6.509129201527685
844969.5823185325,1790128217.2406666,70.783,42,2520,10501,19,6.609250779496506
844969.6824452465,1790128217.340793,70.783,42,2520,10501,19,6.709377493476495
844969.782586538,1790128217.4409535,70.783,42,2520,10501,19,6.809518784983084
844969.8828450225,1790128217.5411956,70.783,42,2520,10501,19,6.909777269465849
