monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
846277.196697898,1790129524.8551064,95.555,52,2715,10501,0,-0.0007974409963935614
846277.2975983395,1790129524.955971,95.555,52,2715,10501,0,0.10010300052817911
846277.3978059405,1790129525.056156,95.555,52,2715,10501,0,0.20031060150358826
846277.4979350739,1790129525.1562848,74.253,51,2520,10501,0,0.3004397349432111
846277.598053675,1790129525.256401,74.253,51,2520,10501,0,0.40055833605583757
846277.698221215,1790129525.3565881,74.253,51,2520,10501,0,0.5007258760742843
846277.798413977,1790129525.4567623,74.253,51,2520,10501,0,0.6009186380542815
846277.8985333985,1790129525.5568807,74.253,51,2520,10501,0,0.7010380595456809
846277.9986439135,1790129525.6569912,74.253,51,2520,10501,0,0.8011485745664686
846278.098748948,1790129525.7570956,74.253,51,2520,10501,0,0.9012536089867353
846278.1988567815,1790129525.8572047,74.253,51,2520,10501,0,1.001361442497
846278.298960565,1790129525.9573076,74.253,51,2520,10501,0,1.1014652260346338
846278.399063907,1790129526.0574102,74.253,51,2520,10501,0,1.2015685680089518
846278.499164248,1790129526.157511,69.723,50,2520,10501,0,1.3016689090291038
846278.599300799,1790129526.2576563,69.723,50,2520,10501,0,1.4018054599873722
846278.6994548806,1790129526.3578074,69.723,50,2520,10501,0,1.5019595415797085
846278.7995957229,1790129526.4579484,69.723,50,2520,10501,0,1.6021003839559853
846278.8997251166,1790129526.5580747,69.723,50,2520,10501,0,1.7022297775838524
846278.999847213,1790129526.658199,69.723,50,2520,10501,0,1.8023518740665168
846279.0999754445,1790129526.7583256,69.723,50,2520,10501,0,1.902480105520226
846279.2001289446,1790129526.8584795,69.723,50,2520,10501,0,2.00263360561803
846279.300245982,1790129526.9585922,69.723,50,2520,10501,0,2.1027506430400535
846279.4003463225,1790129527.0586927,69.723,50,2520,10501,0,2.202850983478129
846279.5004536326,1790129527.158802,65.492,50,2520,10501,0,2.3029582935851067
846279.6005657881,1790129527.2589161,65.492,50,2520,10501,0,2.4030704491306096
846279.700698846,1790129527.3590505,65.492,50,2520,10501,0,2.5032035070471466
846279.800824397,1790129527.4591742,65.492,50,2520,10501,0,2.603329058038071
846279.9009401895,1790129527.5592906,65.492,50,2520,10501,0,2.703444850514643
846280.001059935,1790129527.6594086,65.34,49,2520,10501,0,2.803564595989883
846280.1011760684,1790129527.7595282,65.34,49,2520,10501,0,2.9036807294469327
846280.2012932495,1790129527.85964,65.34,49,2520,10501,0,3.0037979105254635
846280.3013904896,1790129527.9597366,65.34,49,2520,10501,0,3.103895150590688
846280.401494636,1790129528.0598423,65.34,49,2520,10501,0,3.20399929699488
846280.5016033496,1790129528.1599534,65.175,49,2520,10501,0,3.3041080106049776
846280.6018875935,1790129528.26027,65.175,49,2520,10501,0,3.404392254538834
846280.702317954,1790129528.360668,65.175,49,2520,10501,0,3.504822615068406
846280.8024342544,1790129528.460785,65.175,49,2520,10501,0,3.604938915465027
846280.9025502965,1790129528.5608993,65.175,49,2520,10501,0,3.705054957536049
846281.002666053,1790129528.6610162,65.08,49,2520,10501,0,3.805170714040287
846281.1027919711,1790129528.7611413,65.08,49,2520,10501,0,3.905296632088721
846281.202897195,1790129528.8612437,65.08,49,2520,10501,0,4.0054018560331315
846281.3030175685,1790129528.9613857,65.08,49,2520,10501,0,4.105522229569033
846281.4031568221,1790129529.0615096,65.08,49,2520,10501,0,4.205661483108997
846281.5032813424,1790129529.1616309,65.08,49,2520,10501,0,4.3057860034750775
846281.6033971566,1790129529.261749,65.08,49,2520,10501,0,4.405901817604899
846281.7035246835,1790129529.3618782,65.08,49,2520,10501,0,4.506029344513081
846281.8036548445,1790129529.462004,65.08,49,2520,10501,0,4.60615950555075
846281.903773197,1790129529.5621238,65.08,49,2520,10501,0,4.706277858000249
846282.003889053,1790129529.6622362,64.247,49,2520,10501,0,4.8063937140395865
846282.1039874805,1790129529.7623339,64.247,49,2520,10501,0,4.906492141541094
846282.2026844065,1790129529.8610315,64.247,49,2520,10501,0,5.005189067567699
