monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
846653.8071363214,1790129901.465503,93.172,53,2700,10501,0,-0.0005360275972634554
846653.9077404491,1790129901.5661001,93.172,53,2700,10501,0,0.10006810002960265
846654.0078970835,1790129901.6662505,93.076,52,2700,10501,0,0.2002247344935313
846654.1080510585,1790129901.7664042,93.076,52,2700,10501,0,0.3003787094494328
846654.208181928,1790129901.8665287,93.076,52,2700,10501,0,0.40050957899075
846654.3082866764,1790129901.9666328,93.076,52,2700,10501,0,0.500614327378571
846654.4083891505,1790129902.066736,93.076,52,2700,10501,0,0.6007168014766648
846654.508547976,1790129902.166916,93.076,52,2700,10501,0,0.7008756269933656
846654.6087420995,1790129902.267095,93.076,52,2700,10501,0,0.8010697504505515
846654.708881816,1790129902.3672328,93.076,52,2700,10501,0,0.901209466974251
846654.809051495,1790129902.4674032,93.076,52,2700,10501,0,1.001379146007821
846654.909179701,1790129902.5675292,93.076,52,2700,10501,0,1.1015073519665748
846655.009295455,1790129902.6676464,83.044,51,2520,10501,0,1.2016231059096754
846655.1094107995,1790129902.7677577,83.044,51,2520,10501,0,1.301738450420089
846655.2095107835,1790129902.8678572,83.044,51,2520,10501,0,1.4018384345108643
846655.309610278,1790129902.9679563,83.044,51,2520,10501,0,1.501937928958796
846655.4097247705,1790129903.0680754,83.044,51,2520,10501,0,1.6020524214254692
846655.509991966,1790129903.1684105,83.044,51,2520,10501,0,1.7023196169175208
846655.6102787836,1790129903.2686298,83.044,51,2520,10501,0,1.8026064345613122
846655.710399528,1790129903.3687482,83.044,51,2520,10501,0,1.9027271789964288
846655.8105130994,1790129903.468864,83.044,51,2520,10501,0,2.002840750385076
846655.9106368575,1790129903.5689862,83.044,51,2520,10501,0,2.1029645084636286
846656.010753957,1790129903.6691039,80.044,50,2520,10501,0,2.203081607935019
846656.1108684326,1790129903.7692153,80.044,50,2520,10501,0,2.3031960835214704
846656.210970633,1790129903.8693173,80.044,50,2520,10501,0,2.4032982839271426
846656.3111389,1790129903.9694963,80.044,50,2520,10501,0,2.503466550959274
846656.4112914195,1790129904.069643,80.044,50,2520,10501,0,2.603619070490822
846656.511561136,1790129904.1699367,80.044,50,2520,10501,0,2.703888786956668
846656.6117929386,1790129904.2701457,80.044,50,2520,10501,0,2.8041205895133317
846656.711923447,1790129904.3702748,80.044,50,2520,10501,0,2.9042510979343206
846656.812046642,1790129904.470398,80.044,50,2520,10501,0,3.0043742929119617
846656.912218902,1790129904.5705862,80.044,50,2520,10501,0,3.104546552989632
846657.0123934275,1790129904.6707408,77.062,49,2520,10501,0,3.204721078509465
846657.1124955756,1790129904.7708418,77.062,49,2520,10501,0,3.3048232265282422
846657.2126700846,1790129904.87104,77.062,49,2520,10501,0,3.4049977355170995
846657.3128863075,1790129904.9712396,77.062,49,2520,10501,0,3.505213958444074
846657.4130273254,1790129905.0713751,77.062,49,2520,10501,0,3.605354976374656
846657.5131962979,1790129905.171562,77.062,49,2520,10501,0,3.705523948883638
846657.6133660035,1790129905.271714,77.062,49,2520,10501,0,3.805693654459901
846657.7134820555,1790129905.3718295,77.062,49,2520,10501,0,3.9058097064262256
846657.8136104911,1790129905.4719675,77.062,49,2520,10501,0,4.005938142072409
846657.913747834,1790129905.572098,77.062,49,2520,10501,0,4.106075485004112
846658.013867825,1790129905.6722147,75.219,49,2520,10501,0,4.206195475999266
846658.113976475,1790129905.7723231,75.219,49,2520,10501,0,4.306304125930183
846658.2141543885,1790129905.8725145,75.219,49,2520,10501,0,4.406482039485127
846658.314317062,1790129905.9726691,75.219,49,2520,10501,0,4.506644712993875
846658.414602829,1790129906.0729828,75.219,49,2520,10501,0,4.606930479989387
846658.514861605,1790129906.173212,75.219,49,2520,10501,0,4.707189255976118
846658.6152721015,1790129906.2736645,75.219,49,2520,10501,0,4.807599752442911
846658.715591697,1790129906.3739414,75.219,49,2520,10501,0,4.907919347984716
846658.8128732045,1790129906.4712276,75.219,49,2520,10501,0,5.005200855433941
