monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
846371.335974768,1790129618.9943347,95.435,52,2700,10501,0,-0.0004156290087848902
846371.436560682,1790129619.094938,95.435,52,2700,10501,0,0.1001702849753201
846371.5367908735,1790129619.195143,71.653,51,2520,10501,0,0.2004004764603451
846371.6372240316,1790129619.2956042,71.653,51,2520,10501,0,0.3008336345665157
846371.737550945,1790129619.3959024,71.653,51,2520,10501,0,0.40116054797545075
846371.8378391236,1790129619.4962187,71.653,51,2520,10501,0,0.5014487265143543
846371.9382123966,1790129619.5965624,71.653,51,2520,10501,0,0.6018219995312393
846372.0383299126,1790129619.6966763,71.653,51,2520,10501,0,0.701939515536651
846372.13842819,1790129619.7967746,71.653,51,2520,10501,0,0.8020377929788083
846372.2385343555,1790129619.8968828,71.653,51,2520,10501,0,0.9021439584903419
846372.3386563549,1790129619.9970086,71.653,51,2520,10501,0,1.0022659578826278
846372.4391696915,1790129620.0977373,71.653,51,2520,10501,0,1.1027792944805697
846372.5396796325,1790129620.198032,66.814,50,2520,10501,0,1.2032892354764044
846372.639816219,1790129620.2981672,66.814,50,2520,10501,0,1.303425821941346
846372.7399404964,1790129620.3982894,66.814,50,2520,10501,0,1.4035500993486494
846372.8400614359,1790129620.4984114,66.814,50,2520,10501,0,1.5036710388958454
846372.940177946,1790129620.5985243,66.814,50,2520,10501,0,1.6037875489564613
846373.040276026,1790129620.6986225,66.814,50,2520,10501,0,1.7038856289582327
846373.140377929,1790129620.7987263,66.814,50,2520,10501,0,1.8039875319227576
846373.2405006359,1790129620.8988535,66.814,50,2520,10501,0,1.9041102388873696
846373.3407830249,1790129620.9991689,66.814,50,2520,10501,0,2.004392627859488
846373.4413791555,1790129621.0997293,66.814,50,2520,10501,0,2.1049887584522367
846373.541604165,1790129621.1999745,61.907,50,2520,10501,0,2.205213767942041
846373.6418370295,1790129621.3001862,61.907,50,2520,10501,0,2.3054466324392706
846373.7419630506,1790129621.4003139,61.907,50,2520,10501,0,2.4055726535152644
846373.842118453,1790129621.5004654,61.907,50,2520,10501,0,2.505728055955842
846373.942219654,1790129621.6005664,61.907,50,2520,10501,0,2.6058292569359764
846374.0423278955,1790129621.7006762,62.106,49,2520,10501,0,2.705937498481944
846374.1424681209,1790129621.8008199,62.106,49,2520,10501,0,2.8060777238570154
846374.242593991,1790129621.9009445,62.106,49,2520,10501,0,2.9062035939423367
846374.3427161146,1790129622.0010684,62.106,49,2520,10501,0,3.006325717549771
846374.442847841,1790129622.1011972,62.106,49,2520,10501,0,3.106457443907857
846374.5429678699,1790129622.201319,62.137,49,2520,10501,0,3.2065774728544056
846374.6431545641,1790129622.301506,62.137,49,2520,10501,0,3.3067641670349985
846374.7432756975,1790129622.4016223,62.137,49,2520,10501,0,3.4068853004137054
846374.8433722884,1790129622.5017188,62.137,49,2520,10501,0,3.5069818913470954
846374.9434720476,1790129622.6018183,62.137,49,2520,10501,0,3.607081650523469
846375.043732442,1790129622.702116,62.137,49,2520,10501,0,3.707342044916004
846375.1440441424,1790129622.8023942,62.137,49,2520,10501,0,3.8076537454035133
846375.2441669866,1790129622.9025185,62.137,49,2520,10501,0,3.9077765895053744
846375.3442904169,1790129623.0026407,62.137,49,2520,10501,0,4.007900019874796
846375.4445264785,1790129623.1029034,62.137,49,2520,10501,0,4.108136081486009
846375.5447420435,1790129623.2030928,62.139,49,2520,10501,0,4.208351646433584
846375.644860202,1790129623.303207,62.139,49,2520,10501,0,4.308469804935157
846375.744956846,1790129623.4033034,62.139,49,2520,10501,0,4.408566448953934
846375.8450540875,1790129623.5034,62.139,49,2520,10501,0,4.508663690416142
846375.9454852366,1790129623.603912,62.139,49,2520,10501,0,4.609094839543104
846376.045934776,1790129623.704286,62.139,49,2520,10501,0,4.70954437891487
846376.1462235035,1790129623.8046074,62.139,49,2520,10501,0,4.809833106468432
846376.246617335,1790129623.9049695,62.139,49,2520,10501,0,4.91022693796549
846376.3415490619,1790129623.9999065,62.139,49,2520,10501,0,5.005158664891496
