monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
846715.910125732,1790129963.568486,281.706,65,2700,10501,81,-0.0019194140331819654
846716.0111499976,1790129963.6695392,281.839,64,2700,10501,77,0.09910485160071403
846716.1114551914,1790129963.7698104,281.839,64,2700,10501,77,0.19941004540305585
846716.211989095,1790129963.8704035,281.839,64,2700,10501,77,0.2999439489794895
846716.3128155456,1790129963.9711711,281.839,64,2700,10501,77,0.4007703996030614
846716.41300066,1790129964.0713525,281.839,64,2700,10501,77,0.5009555140277371
846716.5131289725,1790129964.1714778,284.987,65,2700,10501,77,0.6010838265065104
846716.6132530461,1790129964.2716026,284.987,65,2700,10501,77,0.7012079000705853
846716.7133904395,1790129964.3717558,284.987,65,2700,10501,77,0.8013452935265377
846716.813963902,1790129964.472435,284.987,65,2700,10501,77,0.9019187559606507
846716.9149365809,1790129964.5732877,284.987,65,2700,10501,77,1.0028914349386469
846717.015091084,1790129964.6734416,281.096,63,2700,10501,78,1.1030459379544482
846717.115217004,1790129964.7735682,281.096,63,2700,10501,78,1.2031718579819426
846717.2153526125,1790129964.8737035,281.096,63,2700,10501,78,1.3033074665581807
846717.3154679304,1790129964.973815,281.096,63,2700,10501,78,1.4034227844094858
846717.4155840464,1790129965.0739322,281.096,63,2700,10501,78,1.5035389004042372
846717.5157120074,1790129965.1740632,288.691,66,2700,10501,78,1.603666861425154
846717.615884439,1790129965.2742372,288.691,66,2700,10501,78,1.7038392929825932
846717.716058461,1790129965.374413,288.691,66,2700,10501,78,1.8040133150061592
846717.816190725,1790129965.4745421,288.691,66,2700,10501,78,1.9041455789702013
846717.916400319,1790129965.5747745,288.691,66,2700,10501,78,2.00435517297592
846718.016709826,1790129965.6750596,287.086,65,2700,10501,82,2.1046646799659356
846718.1168292355,1790129965.775181,287.086,65,2700,10501,82,2.204784089466557
846718.216954649,1790129965.8753016,287.086,65,2700,10501,82,2.304909502970986
846718.3170864854,1790129965.9754348,287.086,65,2700,10501,82,2.4050413394579664
846718.4172058224,1790129966.0755525,287.086,65,2700,10501,82,2.505160676431842
846718.5173194745,1790129966.1756713,293.548,66,2700,10501,82,2.605274328496307
846718.6174808345,1790129966.2758305,293.548,66,2700,10501,82,2.7054356884909794
846718.7176058255,1790129966.375963,293.548,66,2700,10501,82,2.8055606795242056
846718.817733488,1790129966.4760838,293.548,66,2700,10501,82,2.905688342056237
846718.917851681,1790129966.5762043,293.548,66,2700,10501,82,3.0058065350167453
846719.01797781,1790129966.676328,290.823,65,2700,10501,83,3.1059326640097424
846719.1181131005,1790129966.7764661,290.823,65,2700,10501,83,3.2060679545393214
846719.2182601329,1790129966.876609,290.823,65,2700,10501,83,3.3062149869510904
846719.3183863725,1790129966.9767337,290.823,65,2700,10501,83,3.4063412265386432
846719.4185112976,1790129967.0768611,290.823,65,2700,10501,83,3.506466151564382
846719.5186430605,1790129967.177006,295.616,66,2700,10501,83,3.606597914476879
846719.618788179,1790129967.2771392,295.616,66,2700,10501,83,3.706743033020757
846719.7189413675,1790129967.3772972,295.616,66,2700,10501,83,3.8068962214747444
846719.8191872565,1790129967.4775379,295.616,66,2700,10501,83,3.90714211051818
846719.9193074105,1790129967.5776596,295.616,66,2700,10501,83,4.007262264494784
846720.0194553835,1790129967.6778073,292.494,65,2700,10501,84,4.107410237542354
846720.1195953775,1790129967.7779438,292.494,65,2700,10501,84,4.207550231483765
846720.2197296345,1790129967.878078,292.494,65,2700,10501,84,4.307684488478117
846720.3198493905,1790129967.9782019,292.494,65,2700,10501,84,4.407804244547151
846720.4200341855,1790129968.0783913,292.494,65,2700,10501,84,4.507989039528184
846720.5203072425,1790129968.1786647,294.478,66,2700,10501,84,4.608262096531689
846720.620516539,1790129968.278869,294.478,66,2700,10501,84,4.708471392979845
846720.720670064,1790129968.3790221,294.478,66,2700,10501,84,4.808624917990528
846720.8208001719,1790129968.479153,294.478,66,2700,10501,84,4.90875502594281
846720.9209474914,1790129968.5793033,294.478,66,2700,10501,84,5.0089023454347625
846721.0211230805,1790129968.6794717,292.437,66,2700,10501,84,5.109077934524976
846721.121244712,1790129968.7795918,292.437,66,2700,10501,84,5.209199566044845
846721.2213473024,1790129968.8796954,292.437,66,2700,10501,84,5.309302156441845
846721.3214677495,1790129968.9798243,292.437,66,2700,10501,84,5.40942260355223
846721.421641804,1790129969.0799947,292.437,66,2700,10501,84,5.509596658055671
846721.521786863,1790129969.1801407,293.736,65,2700,10501,84,5.609741716994904
846721.6219376075,1790129969.2802882,293.736,65,2700,10501,84,5.70989246154204
846721.722065046,1790129969.3804183,293.736,65,2700,10501,84,5.810019899974577
846721.8222081361,1790129969.4805624,293.736,65,2700,10501,84,5.910162990097888
846721.9223712985,1790129969.5807226,293.736,65,2700,10501,84,6.010326152550988
846722.022503771,1790129969.6808536,294.624,66,2700,10501,92,6.110458625014871
846722.1226304295,1790129969.780979,294.624,66,2700,10501,92,6.210585283464752
846722.2227977815,1790129969.8811507,294.624,66,2700,10501,92,6.310752635472454
846722.3230808801,1790129969.981468,294.624,66,2700,10501,92,6.4110357341123745
846722.4234329751,1790129970.081784,294.624,66,2700,10501,92,6.511387829086743
846722.523643736,1790129970.1820145,293.258,66,2700,10501,92,6.611598590039648
846722.6239890179,1790129970.282339,293.258,66,2700,10501,92,6.711943871923722
846722.7241239635,1790129970.3824763,293.258,66,2700,10501,92,6.812078817514703
846722.82424608,1790129970.4825945,293.258,66,2700,10501,92,6.912200934020802
846722.9243670516,1790129970.5827162,293.258,66,2700,10501,92,7.012321905582212
846723.024490216,1790129970.6828382,297.74,66,2700,10501,92,7.112445070059039
846723.1249229165,1790129970.7833714,297.74,66,2700,10501,92,7.212877770536579
846723.225469552,1790129970.8838208,297.74,66,2700,10501,92,7.3134244059911
846723.3256635615,1790129970.9840236,297.74,66,2700,10501,92,7.413618415477686
846723.425814053,1790129971.084167,297.74,66,2700,10501,92,7.513768907054327
846723.5259594959,1790129971.1843174,295.406,66,2700,10501,92,7.613914349931292
846723.6261617965,1790129971.2845106,295.406,66,2700,10501,92,7.714116650517099
846723.726303752,1790129971.3846526,295.406,66,2700,10501,92,7.814258606056683
846723.8264309296,1790129971.4847796,295.406,66,2700,10501,92,7.914385783602484
846723.9265740105,1790129971.5849438,295.406,66,2700,10501,92,8.014528864528984
846724.026946451,1790129971.6853344,300.767,66,2700,10501,90,8.114901305059902
846724.127215851,1790129971.785568,300.767,66,2700,10501,90,8.215170704992488
846724.227343281,1790129971.885695,300.767,66,2700,10501,90,8.315298135043122
846724.3274706915,1790129971.9858215,300.767,66,2700,10501,90,8.415425545535982
846724.4276561235,1790129972.0860102,300.767,66,2700,10501,90,8.515610977541655
846724.5278051884,1790129972.186154,295.053,66,2700,10501,90,8.615760042448528
846724.6279287001,1790129972.2862754,295.053,66,2700,10501,90,8.715883554075845
