monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
845994.3033012641,1790129241.961662,71.122,49,2520,10501,0,-0.0003309999592602253
845994.4037378065,1790129242.062105,71.122,49,2520,10501,0,0.1001055424567312
845994.5039237866,1790129242.1622772,69.004,49,2520,10501,0,0.20029152254574
845994.604050615,1790129242.2623975,69.004,49,2520,10501,0,0.30041835096199065
845994.704155442,1790129242.3625019,69.004,49,2520,10501,0,0.4005231779301539
845994.8042577666,1790129242.4626043,69.004,49,2520,10501,0,0.5006255025509745
845994.9047647971,1790129242.5631993,69.004,49,2520,10501,0,0.6011325330473483
845995.005534781,1790129242.6638854,69.004,49,2520,10501,0,0.7019025170011446
845995.105670199,1790129242.764023,69.004,49,2520,10501,0,0.8020379350055009
845995.205811679,1790129242.8641624,69.004,49,2520,10501,0,0.9021794149884954
845995.306386354,1790129242.9647527,69.004,49,2520,10501,0,1.0027540900046006
845995.4065830631,1790129243.0649333,69.004,49,2520,10501,0,1.1029507990460843
845995.5066904775,1790129243.1650372,58.806,48,2520,10501,0,1.2030582134611905
845995.606791203,1790129243.2651377,58.806,48,2520,10501,0,1.3031589390011504
845995.706891329,1790129243.3652375,58.806,48,2520,10501,0,1.403259065002203
845995.807032421,1790129243.465384,58.806,48,2520,10501,0,1.5034001569729298
845995.9071636884,1790129243.5655162,58.806,48,2520,10501,0,1.603531424421817
845996.007670694,1790129243.6661184,58.806,48,2520,10501,0,1.704038430005312
845996.1079883265,1790129243.7663395,58.806,48,2520,10501,0,1.804356062435545
845996.2081408545,1790129243.8664932,58.806,48,2520,10501,0,1.9045085904654115
845996.308273812,1790129243.9666235,58.806,48,2520,10501,0,2.004641548031941
845996.4083808796,1790129244.0667274,58.806,48,2520,10501,0,2.104748615529388
845996.508489925,1790129244.1668406,58.739,48,2520,10501,0,2.204857660923153
845996.6086066514,1790129244.2669535,58.739,48,2520,10501,0,2.3049743873998523
845996.7087256985,1790129244.3670766,58.739,48,2520,10501,0,2.4050934344995767
845996.8088966554,1790129244.4672594,58.739,48,2520,10501,0,2.5052643914241344
845996.9090768445,1790129244.5674279,58.739,48,2520,10501,0,2.605444580432959
845997.0095538786,1790129244.6679525,58.739,48,2520,10501,0,2.7059216145426035
845997.1099061635,1790129244.7682567,58.739,48,2520,10501,0,2.8062738995067775
845997.210045838,1790129244.8683987,58.739,48,2520,10501,0,2.906413574004546
845997.3101681545,1790129244.968515,58.739,48,2520,10501,0,3.0065358905121684
845997.410266813,1790129245.0686133,58.739,48,2520,10501,0,3.106634548981674
845997.5103647939,1790129245.1687117,58.495,48,2520,10501,0,3.2067325299140066
845997.610480041,1790129245.2688313,58.495,48,2520,10501,0,3.306847776984796
845997.7106543931,1790129245.3690164,58.495,48,2520,10501,0,3.4070221290457994
845997.81084204,1790129245.4691927,58.495,48,2520,10501,0,3.507209775969386
845997.9110518505,1790129245.569459,58.495,48,2520,10501,0,3.6074195865076035
845998.011508083,1790129245.6698766,58.495,48,2520,10501,0,3.7078758189454675
845998.111690601,1790129245.7700412,58.495,48,2520,10501,0,3.8080583369592205
845998.2117994931,1790129245.8701458,58.495,48,2520,10501,0,3.9081672290340066
845998.3118977221,1790129245.9702444,58.495,48,2520,10501,0,4.00826545804739
845998.411996522,1790129246.070343,58.495,48,2520,10501,0,4.108364257961512
845998.5121536305,1790129246.1705062,58.221,47,2520,10501,0,4.208521366468631
845998.6122894634,1790129246.2706423,58.221,47,2520,10501,0,4.308657199377194
845998.7124243965,1790129246.370775,58.221,47,2520,10501,0,4.408792132511735
845998.8125531811,1790129246.470906,58.221,47,2520,10501,0,4.508920917054638
845998.91288166,1790129246.5712807,58.221,47,2520,10501,0,4.609249396016821
845999.0136715565,1790129246.672022,58.221,47,2520,10501,0,4.71003929246217
845999.1137811885,1790129246.7721274,58.221,47,2520,10501,0,4.810148924472742
845999.2138810315,1790129246.872227,58.221,47,2520,10501,0,4.910248767468147
845999.3088456129,1790129246.9672115,58.221,47,2520,10501,0,5.005213348893449
