monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
846762.9828239805,1790130010.6411822,265.074,63,2700,10501,67,-0.0015890365466475487
846763.0832595685,1790130010.741627,265.074,63,2700,10501,67,0.09884655149653554
846763.1836777705,1790130010.8420892,265.074,63,2700,10501,67,0.19926475349348038
846763.283963532,1790130010.9423137,265.074,63,2700,10501,67,0.2995505149010569
846763.3841213139,1790130011.0424747,265.074,63,2700,10501,67,0.3997082968708128
846763.4843139375,1790130011.1426663,271.614,64,2700,10501,67,0.4999009204329923
846763.5844612685,1790130011.2428188,271.614,64,2700,10501,67,0.6000482514500618
846763.684618647,1790130011.3429677,271.614,64,2700,10501,67,0.7002056299243122
846763.78474546,1790130011.4430983,271.614,64,2700,10501,67,0.8003324429737404
846763.884948433,1790130011.543298,271.614,64,2700,10501,67,0.9005354159744456
846763.985096501,1790130011.6434467,264.577,64,2700,10501,66,1.0006834839005023
846764.0852385454,1790130011.7435868,264.577,64,2700,10501,66,1.1008255283813924
846764.185367339,1790130011.8437157,264.577,64,2700,10501,66,1.2009543220046908
846764.2854894826,1790130011.943838,264.577,64,2700,10501,66,1.3010764655191451
846764.3856151905,1790130012.0439625,264.577,64,2700,10501,66,1.4012021734379232
846764.48573891,1790130012.144088,269.97,62,2700,10501,66,1.5013258929830045
846764.5858633115,1790130012.244212,269.97,62,2700,10501,66,1.601450294489041
846764.6862353595,1790130012.3445847,269.97,62,2700,10501,66,1.7018223424674943
846764.7865059271,1790130012.4448922,269.97,62,2700,10501,66,1.802092910045758
846764.886677929,1790130012.5450377,269.97,62,2700,10501,66,1.9022649119142443
846764.9868324816,1790130012.6451807,269.613,65,2700,10501,80,2.0024194645229727
846765.0869571335,1790130012.745305,269.613,65,2700,10501,80,2.1025441164383665
846765.187089236,1790130012.8454378,269.613,65,2700,10501,80,2.202676218934357
846765.287218358,1790130012.945567,269.613,65,2700,10501,80,2.3028053409652784
846765.3873425906,1790130013.045692,269.613,65,2700,10501,80,2.402929573552683
846765.4874767895,1790130013.1458268,267.91,63,2700,10501,80,2.503063772455789
846765.5876156875,1790130013.2459648,267.91,63,2700,10501,80,2.603202670463361
846765.6877668344,1790130013.3461242,267.91,63,2700,10501,80,2.703353817341849
846765.788143176,1790130013.4465125,267.91,63,2700,10501,80,2.803730158950202
846765.888371517,1790130013.5467207,267.91,63,2700,10501,80,2.9039584998972714
846765.9885024545,1790130013.6468513,275.624,65,2700,10501,92,3.0040894374251366
846766.0886670081,1790130013.7470343,275.624,65,2700,10501,92,3.1042539910413325
846766.1888744885,1790130013.847243,275.624,65,2700,10501,92,3.204461471410468
846766.2891695885,1790130013.9475513,275.624,65,2700,10501,92,3.304756571422331
846766.3894194076,1790130014.04777,275.624,65,2700,10501,92,3.405006390530616
846766.4895596909,1790130014.14791,268.525,64,2700,10501,92,3.5051466738805175
846766.589729714,1790130014.2480788,268.525,64,2700,10501,92,3.6053166969213635
846766.6898551416,1790130014.3482032,268.525,64,2700,10501,92,3.7054421245120466
846766.7900010764,1790130014.4483514,268.525,64,2700,10501,92,3.8055880593601614
846766.8901436625,1790130014.548493,268.525,64,2700,10501,92,3.9057306454051286
846766.9902704866,1790130014.6486278,278.683,66,2700,10501,92,4.005857469514012
846767.0904133465,1790130014.7487621,278.683,66,2700,10501,92,4.106000329484232
846767.190542043,1790130014.8488915,278.683,66,2700,10501,92,4.2061290259007365
846767.290671523,1790130014.9490204,278.683,66,2700,10501,92,4.306258505908772
846767.3907950295,1790130015.0491436,278.683,66,2700,10501,92,4.406382012413815
846767.49092142,1790130015.1492722,269.351,63,2700,10501,92,4.50650840299204
846767.591052252,1790130015.2494001,269.351,63,2700,10501,92,4.606639234931208
846767.6911814699,1790130015.3495293,269.351,63,2700,10501,92,4.706768452888355
846767.79130298,1790130015.449651,269.351,63,2700,10501,92,4.806889962987043
846767.8914208765,1790130015.549769,269.351,63,2700,10501,92,4.907007859437726
846767.9915625545,1790130015.6499166,279.928,66,2700,10501,92,5.007149537443183
846768.0916957085,1790130015.7500427,279.928,66,2700,10501,92,5.107282691402361
846768.191828541,1790130015.8501794,279.928,66,2700,10501,92,5.207415523938835
846768.2919556554,1790130015.9503052,279.928,66,2700,10501,92,5.307542638387531
846768.3920911645,1790130016.0504396,279.928,66,2700,10501,92,5.407678147428669
846768.49221343,1790130016.1505609,270.331,63,2700,10501,92,5.507800412946381
846768.5923210285,1790130016.250669,270.331,63,2700,10501,92,5.607908011414111
846768.692445803,1790130016.3507938,270.331,63,2700,10501,92,5.708032785914838
846768.7925635604,1790130016.4509118,270.331,63,2700,10501,92,5.8081505433656275
846768.892713549,1790130016.551069,270.331,63,2700,10501,92,5.908300531911664
846768.992885439,1790130016.6512346,279.504,65,2700,10501,86,6.008472421905026
846769.093051577,1790130016.7514055,279.504,65,2700,10501,86,6.108638559933752
846769.193185066,1790130016.851534,279.504,65,2700,10501,86,6.2087720489362255
846769.293348021,1790130016.9516969,279.504,65,2700,10501,86,6.308935003937222
846769.393501668,1790130017.0518506,279.504,65,2700,10501,86,6.409088650951162
846769.493624865,1790130017.1519737,269.564,64,2700,10501,86,6.509211847907864
846769.5937655484,1790130017.2521138,269.564,64,2700,10501,86,6.609352531377226
846769.6938818395,1790130017.3522286,269.564,64,2700,10501,86,6.709468822460622
846769.7940563629,1790130017.4524071,269.564,64,2700,10501,86,6.809643345884979
846769.894173011,1790130017.5525215,269.564,64,2700,10501,86,6.909759993897751
846769.9943063699,1790130017.6526551,274.372,64,2700,10501,69,7.00989335286431
846770.0944348415,1790130017.752784,274.372,64,2700,10501,69,7.110021824482828
846770.194560416,1790130017.852909,274.372,64,2700,10501,69,7.210147398989648
846770.2953963289,1790130017.9537501,274.372,64,2700,10501,69,7.310983311850578
846770.39553115,1790130018.0538795,274.372,64,2700,10501,69,7.411118132993579
846770.4956548256,1790130018.154003,271.928,65,2700,10501,69,7.5112418085336685
846770.595775416,1790130018.2541234,271.928,65,2700,10501,69,7.611362398951314
846770.6958952569,1790130018.3542435,271.928,65,2700,10501,69,7.711482239887118
846770.7960251509,1790130018.4543738,271.928,65,2700,10501,69,7.811612133868039
846770.896271917,1790130018.5546257,271.928,65,2700,10501,69,7.911858899984509
846770.9964084099,1790130018.6547568,271.58,64,2700,10501,68,8.011995392851532
846771.0965341604,1790130018.7548826,271.58,64,2700,10501,68,8.112121143378317
846771.1966656339,1790130018.855018,271.58,64,2700,10501,68,8.212252616882324
846771.296806517,1790130018.9551563,271.58,64,2700,10501,68,8.312393500003964
846771.3969791025,1790130019.055326,271.58,64,2700,10501,68,8.412566085462458
846771.4971040215,1790130019.15546,277.811,66,2700,10501,68,8.5126910044346
846771.5972327001,1790130019.2555797,277.811,66,2700,10501,68,8.612819683039561
846771.6973658556,1790130019.3557348,277.811,66,2700,10501,68,8.712952838512138
846771.7977419461,1790130019.456156,277.811,66,2700,10501,68,8.813328929012641
846771.8981267074,1790130019.5564752,277.811,66,2700,10501,68,8.913713690359145
846771.9982513136,1790130019.6566002,271.338,64,2700,10501,63,9.013838296523318
846772.0984121701,1790130019.7567627,271.338,64,2700,10501,63,9.113999153021723
846772.1985483421,1790130019.8568974,271.338,64,2700,10501,63,9.214135325048119
846772.2986720644,1790130019.95702,271.338,64,2700,10501,63,9.314259047387168
846772.398825865,1790130020.057179,271.338,64,2700,10501,63,9.414412847952917
846772.4989688306,1790130020.1573176,278.68,66,2700,10501,63,9.514555813511834
846772.59912874,1790130020.2574825,278.68,66,2700,10501,63,9.614715722971596
846772.6993766755,1790130020.3577256,278.68,66,2700,10501,63,9.714963658479974
846772.799627047,1790130020.4579914,278.68,66,2700,10501,63,9.81521402997896
846772.8998529036,1790130020.5582044,278.68,66,2700,10501,63,9.915439886506647
846773.0000415745,1790130020.6584423,267.242,63,2700,10501,61,10.015628557419404
846773.100342879,1790130020.7586954,267.242,63,2700,10501,61,10.11592986190226
846773.2004687251,1790130020.8588185,267.242,63,2700,10501,61,10.216055708006024
846773.3006063539,1790130020.9589543,267.242,63,2700,10501,61,10.316193336853758
846773.400724515,1790130021.0590725,267.242,63,2700,10501,61,10.416311497916467
846773.5008943495,1790130021.1592615,280.025,67,2700,10501,61,10.516481332480907
846773.601237815,1790130021.2595901,280.025,67,2700,10501,61,10.616824797936715
846773.701440538,1790130021.359793,280.025,67,2700,10501,61,10.717027520993724
846773.8015865835,1790130021.4599357,280.025,67,2700,10501,61,10.817173566436395
846773.901769461,1790130021.5601273,280.025,67,2700,10501,61,10.917356443940662
846774.0019187,1790130021.6602676,268.511,63,2700,10501,62,11.017505683004856
846774.1020419421,1790130021.760389,268.511,63,2700,10501,62,11.117628925014287
846774.2021391916,1790130021.8604875,268.511,63,2700,10501,62,11.217726174509153
846774.302269991,1790130021.960618,268.511,63,2700,10501,62,11.317856973968446
846774.4024181301,1790130022.0607686,268.511,63,2700,10501,62,11.418005113024265
846774.5026064189,1790130022.1609974,280.064,65,2700,10501,62,11.518193401861936
846774.6027710706,1790130022.2611198,280.064,65,2700,10501,62,11.618358053499833
846774.702932452,1790130022.3612878,280.064,65,2700,10501,62,11.718519434914924
846774.803089658,1790130022.4614394,280.064,65,2700,10501,62,11.818676640978083
846774.903218774,1790130022.5615683,280.064,65,2700,10501,62,11.918805756955408
846775.0033553406,1790130022.6617033,270.551,65,2700,10501,69,12.018942323513329
846775.1034768946,1790130022.7618253,270.551,65,2700,10501,69,12.119063877500594
846775.2036137581,1790130022.8619673,270.551,65,2700,10501,69,12.219200741034001
846775.3037451799,1790130022.962095,270.551,65,2700,10501,69,12.319332162849605
846775.4039006166,1790130023.0622501,270.551,65,2700,10501,69,12.419487599516287
846775.5040281964,1790130023.1623764,277.357,64,2700,10501,69,12.51961517939344
846775.6041572115,1790130023.2625067,277.357,64,2700,10501,69,12.619744194438681
846775.7042888505,1790130023.3626382,277.357,64,2700,10501,69,12.719875833485276
846775.804443696,1790130023.4627922,277.357,64,2700,10501,69,12.820030678994954
846775.904580837,1790130023.562929,277.357,64,2700,10501,69,12.920167819946073
846776.004711177,1790130023.6630595,276.974,65,2700,10501,81,13.020298159914091
846776.104830853,1790130023.763179,276.974,65,2700,10501,81,13.120417835889384
846776.204954113,1790130023.8633044,276.974,65,2700,10501,81,13.22054109594319
846776.305102416,1790130023.9634562,276.974,65,2700,10501,81,13.320689398911782
846776.405262316,1790130024.063612,276.974,65,2700,10501,81,13.420849298941903
846776.505404939,1790130024.163755,273.645,64,2700,10501,81,13.520991921890527
846776.605580062,1790130024.2639303,273.645,64,2700,10501,81,13.621167044970207
846776.705712765,1790130024.3640623,273.645,64,2700,10501,81,13.721299747936428
846776.805890955,1790130024.4642398,273.645,64,2700,10501,81,13.821477937977761
846776.906097941,1790130024.564467,273.645,64,2700,10501,81,13.921684923931025
846777.006328482,1790130024.6646864,282.481,67,2700,10501,92,14.021915464894846
