monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
845043.6976178959,1790128291.3559792,59.451,42,2520,10501,0,-0.0006856340914964676
845043.798386853,1790128291.4567635,59.451,42,2520,10501,0,0.10008332296274602
845043.8986072554,1790128291.5569608,59.451,42,2520,10501,0,0.20030372543260455
845043.9987413951,1790128291.6570897,56.619,42,2520,10501,0,0.3004378650803119
845044.09890022,1790128291.7572608,56.619,42,2520,10501,0,0.40059669001493603
845044.199100029,1790128291.8574548,56.619,42,2520,10501,0,0.5007964989636093
845044.299266523,1790128291.957616,56.619,42,2520,10501,0,0.6009629929903895
845044.399379362,1790128292.0577257,56.619,42,2520,10501,0,0.7010758320102468
845044.4994786396,1790128292.157825,56.619,42,2520,10501,0,0.8011751095764339
845044.599577073,1790128292.2579236,56.619,42,2520,10501,0,0.9012735430151224
845044.699678303,1790128292.358026,56.619,42,2520,10501,0,1.0013747729826719
845044.799777298,1790128292.4581234,56.619,42,2520,10501,0,1.1014737680088729
845044.899873027,1790128292.558219,56.619,42,2520,10501,0,1.20156949700322
845044.9999724419,1790128292.658319,56.471,42,2520,10501,0,1.3016689119394869
845045.1001114079,1790128292.7584584,56.471,42,2520,10501,0,1.4018078779336065
845045.200211707,1790128292.8585582,56.471,42,2520,10501,0,1.5019081770442426
845045.3003680685,1790128292.958731,56.471,42,2520,10501,0,1.6020645385142416
845045.4005311765,1790128293.0588784,56.471,42,2520,10501,0,1.702227646484971
845045.5006353345,1790128293.1589813,56.471,42,2520,10501,0,1.802331804530695
845045.600727413,1790128293.2590744,56.471,42,2520,10501,0,1.9024238829733804
845045.70083092,1790128293.359177,56.471,42,2520,10501,0,2.0025273900246248
845045.8009297859,1790128293.459276,56.471,42,2520,10501,0,2.102626255946234
845045.901040787,1790128293.5593905,56.471,42,2520,10501,0,2.20273725700099
845046.0011639765,1790128293.6595163,56.379,42,2520,10501,0,2.302860446507111
845046.101290958,1790128293.75964,56.379,42,2520,10501,0,2.40298742800951
845046.201405759,1790128293.8597565,56.379,42,2520,10501,0,2.503102228976786
845046.3015250565,1790128293.9598765,56.379,42,2520,10501,0,2.603221526485868
845046.4016440206,1790128294.0599935,56.379,42,2520,10501,0,2.7033404905814677
845046.5017500306,1790128294.1600986,56.379,42,2520,10501,0,2.8034465005621314
845046.6018542706,1790128294.2602017,56.379,42,2520,10501,0,2.903550740564242
845046.7019511415,1790128294.3602974,56.379,42,2520,10501,0,3.003647611476481
845046.803099637,1790128294.4616637,56.379,42,2520,10501,0,3.104796107043512
845046.9035723185,1790128294.561946,56.379,42,2520,10501,0,3.205268788500689
845047.004343131,1790128294.6628203,56.512,42,2520,10501,0,3.3060396009823307
845047.104902066,1790128294.7632515,56.512,42,2520,10501,0,3.4065985360648483
845047.2050203745,1790128294.8633678,56.512,42,2520,10501,0,3.5067168445093557
845047.3051309295,1790128294.963478,56.512,42,2520,10501,0,3.606827399460599
845047.4052344575,1790128295.0635812,56.512,42,2520,10501,0,3.706930927466601
845047.505334859,1790128295.1636817,56.663,42,2520,10501,0,3.8070313290227205
845047.6054368035,1790128295.2637837,56.663,42,2520,10501,0,3.9071332735475153
845047.705541103,1790128295.3638878,56.663,42,2520,10501,0,4.007237573037855
845047.8056425506,1790128295.463989,56.663,42,2520,10501,0,4.107339020585641
845047.905795366,1790128295.5641587,56.663,42,2520,10501,0,4.207491836044937
845048.005963502,1790128295.6643124,56.82,42,2520,10501,0,4.3076599719934165
845048.1061258425,1790128295.7644773,56.82,42,2520,10501,0,4.4078223125543445
845048.2062495875,1790128295.8645995,56.82,42,2520,10501,0,4.507946057477966
845048.3063674585,1790128295.9647171,56.82,42,2520,10501,0,4.608063928550109
845048.4064837066,1790128296.0648305,56.82,42,2520,10501,0,4.708180176559836
845048.506586845,1790128296.1649342,56.82,42,2520,10501,0,4.808283315040171
845048.6067683571,1790128296.2651322,56.82,42,2520,10501,0,4.908464827109128
845048.703134679,1790128296.3614888,56.82,42,2520,10501,0,5.004831149009988
