monotonic_s,wall_time_s,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,gpu_util_percent,relative_s
845710.9401453155,1790128958.5985193,57.888,44,2520,10501,0,-0.0005541765131056309
845711.0407661691,1790128958.6991289,57.888,44,2520,10501,0,0.10006667708512396
845711.1409334885,1790128958.7992814,57.888,44,2520,10501,0,0.20023399649653584
845711.2410419111,1790128958.8993883,57.888,44,2520,10501,0,0.30034241906832904
845711.3411463025,1790128958.9994938,57.888,44,2520,10501,0,0.40044681052677333
845711.4412515855,1790128959.0995982,57.888,44,2520,10501,0,0.5005520934937522
845711.5413532725,1790128959.1996996,57.888,44,2520,10501,0,0.6006537805078551
845711.641456941,1790128959.2998037,57.888,44,2520,10501,0,0.7007574490271509
845711.7415606035,1790128959.3999069,57.888,44,2520,10501,0,0.8008611114928499
845711.841659475,1790128959.5000064,57.888,44,2520,10501,0,0.9009599830023944
845711.9417634346,1790128959.6001103,57.783,44,2520,10501,0,1.0010639425599948
845712.0418662915,1790128959.7002125,57.783,44,2520,10501,0,1.101166799548082
845712.1419692636,1790128959.800316,57.783,44,2520,10501,0,1.2012697715545073
845712.2421307425,1790128959.9004774,57.783,44,2520,10501,0,1.3014312505256385
845712.342232204,1790128960.0005786,57.783,44,2520,10501,0,1.401532712043263
845712.4423412565,1790128960.1006887,57.783,44,2520,10501,0,1.5016417645383626
845712.5424449375,1790128960.2007914,57.783,44,2520,10501,0,1.6017454455140978
845712.642551942,1790128960.3008995,57.783,44,2520,10501,0,1.7018524500308558
845712.7426570875,1790128960.4010057,57.783,44,2520,10501,0,1.8019575955113396
845712.842771546,1790128960.5011222,57.783,44,2520,10501,0,1.9020720539847389
845712.9428934085,1790128960.6012435,57.729,44,2520,10501,0,2.0021939164726064
845713.0430703701,1790128960.7014284,57.729,44,2520,10501,0,2.102370878099464
845713.1432180244,1790128960.8015654,57.729,44,2520,10501,0,2.202518532401882
845713.2433228095,1790128960.9016688,57.729,44,2520,10501,0,2.3026233174605295
845713.343471465,1790128961.0018337,57.729,44,2520,10501,0,2.4027719730511308
845713.4436821135,1790128961.1020489,57.729,44,2520,10501,0,2.5029826215468347
845713.5439219445,1790128961.2022886,57.729,44,2520,10501,0,2.6032224524533376
845713.6441669764,1790128961.3025198,57.729,44,2520,10501,0,2.7034674844471738
845713.744578845,1790128961.4029996,57.729,44,2520,10501,0,2.80387935298495
845713.844981008,1790128961.503333,57.729,44,2520,10501,0,2.9042815159773454
845713.945139752,1790128961.603493,57.778,44,2520,10501,0,3.004440260003321
845714.0452633565,1790128961.70361,57.778,44,2520,10501,0,3.104563864530064
845714.145371808,1790128961.803721,57.778,44,2520,10501,0,3.204672315972857
845714.2454868145,1790128961.9038363,57.778,44,2520,10501,0,3.3047873225295916
845714.3456119885,1790128962.0039666,57.778,44,2520,10501,0,3.4049124964512885
845714.4457501705,1790128962.1041036,57.862,44,2520,10501,0,3.505050678504631
845714.545921935,1790128962.2042859,57.862,44,2520,10501,0,3.605222443002276
845714.6461985675,1790128962.3045776,57.862,44,2520,10501,0,3.705499075469561
845714.746484562,1790128962.404837,57.862,44,2520,10501,0,3.805785070057027
845714.846627332,1790128962.5049796,57.862,44,2520,10501,0,3.9059278400382027
845714.9467609836,1790128962.60511,57.862,44,2520,10501,0,4.006061491556466
845715.046867803,1790128962.7052143,57.862,44,2520,10501,0,4.106168310972862
845715.1469770635,1790128962.805325,57.862,44,2520,10501,0,4.206277571502142
845715.2472062656,1790128962.905558,57.862,44,2520,10501,0,4.306506773573346
845715.347485888,1790128963.0058858,57.862,44,2520,10501,0,4.406786396051757
845715.4478379855,1790128963.1061916,57.862,44,2520,10501,0,4.507138493470848
845715.548030466,1790128963.206416,57.862,44,2520,10501,0,4.607330973958597
845715.648209343,1790128963.3065593,57.862,44,2520,10501,0,4.707509850966744
845715.7483445875,1790128963.4066985,57.862,44,2520,10501,0,4.807645095512271
845715.8484708485,1790128963.5068173,57.862,44,2520,10501,0,4.907771356520243
845715.9459360215,1790128963.6043057,57.575,44,2520,10501,0,5.005236529512331
